sensor1,sensor2,sensor3,sensor4
0.9911467328709371,0.5722325676874308,-0.6052852309780196,0.16747146905020358
-0.6884402048713729,-0.920484721503884,-0.7139823291258505,0.16080777537573038
-0.8780265323248406,-0.20761670657186068,-0.4457628962404609,-0.8864853651136536
0.2970192209677846,-0.4688723128001314,-0.6219971217926161,-0.3461726350669876
-0.5667205056784638,-0.6376205517526182,-0.606906954977318,-0.4822052636567852
-0.9257354268824274,0.3288414635521929,0.3495774463500835,2.887096238281266
-0.0026353540943167757,-0.18108167971874467,-0.03456186013700063,1.4088376760681023
-0.4304863589813316,-0.751998203905833,-0.5594165859099854,-0.9970506077154537
0.9132266743998747,2.0153685153882037,2.5766092976065513,2.5127384875362524
-1.280978559861717,-0.8780506870824486,-0.8050054524008999,-1.3013704652316134
1.2470528637424507,0.2652472778458045,0.29940964311822227,0.8262953919521779
0.4668140407771227,-0.28745059726945843,-0.5519783726963553,-0.784895815611404
-0.8566664266892312,-0.8623262228890487,-0.5424864543785247,-0.7277995818381567
1.785917374141909,2.8103607319349893,2.777563109164317,1.8627425429416764
-0.890698535809514,-0.6376205517526182,-0.606906954977318,-0.7069754787191269
-0.3931053486788503,-0.442016074844394,-0.1113064676448803,0.7106413700090246
-1.0095817917031675,-0.9249167866556476,-0.8608632677158642,-0.8810323989595236
0.17566729481248847,-0.8879621220234667,-0.8429163554691409,0.20205938022647557
-1.2266988614307588,-0.8535568905004505,-0.8460057876270869,0.6174464904752384
-1.1658220220052673,-0.2300312521176304,-0.7273590955185468,-1.150676327810671
0.038859472972997744,-0.2636411448674645,-0.48446443505983494,-1.3383169346611348
0.6214606135709388,0.37482268394611573,1.0555163575524384,0.4379686860356228
-0.4476124683819323,-0.8670057805838143,-0.5767614725170495,0.5070954549127976
0.043530102041947065,-0.07108022305492857,-0.4997863894533871,0.4958021157740365
-0.6038740947088214,-0.3184176646143529,-0.5732241039599536,-0.7566121154886867
0.21548890656279673,2.7360202326942047,2.12986637556882,-0.18031059919235087
-0.6139630592525819,-0.8303839468392592,-0.7145552608965849,0.1763696459377883
0.09561789317940274,-0.18108167971874467,-0.30058932552217593,0.18675253388363716
1.2918695237116817,1.4129155543909984,2.072322427878698,-0.05742350213055859
-0.9904926278137816,-0.28059094892717296,0.015630921984216384,-0.8152796918938281
-0.45414291996826384,-0.3893015638721144,-0.3773938043771599,-1.1233284926042206
-0.573778984988799,-0.36803230694884653,-0.5887711573696511,-1.290737708670753
-0.801630855959497,0.6889261327543962,-0.35067821473113553,-0.6351998776086069
-0.15255653784926365,-0.18108167971874467,-0.30058932552217593,0.23100276010239337
1.0368547681650029,0.7215237725696372,1.2352428428611322,1.9548760807649181
0.15563808349007766,0.744240279633617,0.8752908587180405,1.722803890804197
0.7250046205975595,1.971609371732524,2.2328344037338277,-0.3413763313308764
0.45201233239907207,0.2861117460447674,-0.5181927664645407,-0.11589414395836523
3.96366722589799,1.7665852441032128,1.0471348093569868,1.2540686156049348
0.08944323131751959,-0.7698825375589265,-0.18427110630075055,2.099168644615969
1.3848853242770027,-0.29324771589941867,-0.19829790642807563,1.3685705223576141
1.3985489565465494,2.804789084481288,2.331800859698943,2.3166400684249266
0.05268526094264855,0.13049978254384773,-0.3600334716873665,-0.2691517966784984
1.8166846884680867,0.007961776335411395,0.12580014604468007,2.098989172569017
0.17103111488273232,-0.5615237880971577,-0.6736815129014146,-0.386161370311204
-1.319622543643308,-0.6775493634862731,-0.4307616120663507,-0.7627413448602445
2.109787700686303,0.061851187640365714,0.04455129658075073,-0.8559190311271552
-0.21661803702925342,-0.20761670657186068,-0.3198648027332307,0.8116445507076206
-0.11663155012294027,-0.6246855412358835,-0.7569862465278444,-0.7836204094127686
-0.6685034120617936,-0.6054530018064503,-0.49596939496024056,0.6439722325166576
-1.218914087132175,-0.6767084579925235,-0.7663336038243012,-1.1522472269497304
-0.4376870525888104,0.18032871521733213,-0.1890923943582273,-0.7702976866581058
0.36265786885275825,0.15512865666052505,-0.2041789508179842,1.091157739445437
-0.7759633149275333,-0.6376205517526182,-0.5839613013401405,-0.9622356836442086
-0.9288042402465906,0.21126433614915838,-0.23503750372888466,-0.9089349328294913
0.10205179327976889,-0.5291826565154912,-0.11298105789228464,-0.4489259652051778
-1.3955184612051703,-0.6431580451268808,-0.728608985009517,0.59810279019836
-1.3517030428391443,-0.9480135605546953,-0.888580081894634,-1.3693621933924656
-0.6350651118971244,-0.08207819666981779,-0.7895013791958626,0.28126290820054706
1.3687287934414831,1.971609371732524,2.2328344037338277,-0.5730392724389676
0.1408838619728003,-0.6170604370904255,-0.07401475202072105,0.38390804192599975
0.5701133019086699,-0.55465783173067,-0.5481585018462526,-0.39722493264428704
1.4141462891902963,0.9811882228478316,1.7284272316378444,1.2755142343348003
-0.17892192023507084,-0.2697385382726504,0.6088599188980196,-1.0632487795754755
-0.9760834903121464,-0.7569590333912645,-0.8364227433848919,-0.3609734164873874
-0.5931172971208053,-0.3713276158329716,-0.3198648027332307,-0.8952509930801441
-0.20975274535137872,-0.7982676008862649,-0.7624656744168262,-0.8581982200019492
-0.09561791385709618,0.002133812996020543,-0.1893737543659356,0.3199498256638944
-1.2220276243452775,-0.9292115055540977,-0.7958744503624414,-1.4688362266346224
-1.1560784570300324,-0.7699547962474246,0.29918618642391137,0.6552914130325789
-0.5048864943037041,-0.8189545763760838,-0.5552008604478507,-0.7272857953886785
