sensor1,sensor2,sensor3,sensor4
0.9894934427576888,0.5712780506464515,-0.604275580181742,0.16719211694738237
-0.6872918467660301,-0.9189492997151744,-0.7127913652789954,0.16053953869962082
-0.876561933252958,-0.20727038988943952,-0.4450193379309132,-0.8850066562191226
0.29652377571716226,-0.4680902066462999,-0.6209595945952557,-0.3455951990768839
-0.5657751830759271,-0.6365569637698753,-0.6058945990515519,-0.4814009173692776
-0.9241912466132606,0.328292936959221,0.3489943309377055,2.8822803946645283
-0.002630958171165799,-0.18077962499683461,-0.0345042089540174,1.4064876532876527
-0.4297682828200648,-0.7507438273796685,-0.5584834466683385,-0.9953874695972769
0.9117033594537955,2.012006764064672,2.572311364176355,2.508547094313789
-1.278841813486972,-0.8765860477190323,-0.8036626567164404,-1.2991997039785257
1.2449727073922892,0.26480483003511734,0.29891021050510685,0.8249170834163873
0.46603536794014855,-0.28697111303695094,-0.5510576408248368,-0.7835865639649585
-0.8552374575097693,-0.8608878128419636,-0.541581555576107,-0.7265855700141013
1.7829383606015077,2.80567288758392,2.772929973146199,1.8596353805734447
-0.8892127991024241,-0.6365569637698753,-0.6058945990515519,-0.7057962027042732
-0.39244962620620166,-0.441278766449783,-0.1111208020149641,0.7094559790753352
-1.0078977508448541,-0.9233739719257581,-0.8594272979626768,-0.8795627859281292
0.17537427159796068,-0.8864809498129425,-0.8415103222042623,0.20172233348602991
-1.2246526567344451,-0.8521331082073164,-0.8445946010105673,0.616416553994284
-1.163877363400375,-0.2296475466759925,-0.7261458184511658,-1.1487569331002554
0.03879465312307885,-0.2632013761795405,-0.48365632034367706,-1.3360845445587541
0.6204239813003427,0.37419745801635423,1.0537556951798162,0.43723812891978825
-0.4468658248790082,-0.8655595647636639,-0.575799401000703,0.5062495903457501
0.04345749131242756,-0.07096165712909054,-0.49895271683053954,0.4949750891502767
-0.6028667977695105,-0.31788652552128877,-0.5722679329790864,-0.7553500426909708
0.21512945859518554,2.731456392598341,2.12631363518792,-0.1800098306773853
-0.6129389333365112,-0.8289988183572908,-0.7133633413663779,0.17607545116093481
0.0954583969996744,-0.18077962499683461,-0.3000879251305364,0.18644101984877823
1.2897146105789181,1.410558729473498,2.068865674132913,-0.05732771640560791
-0.9888404287856251,-0.28012290698510395,0.01560484870170391,-0.8139197581832706
-0.4533853832941426,-0.38865218633266824,-0.3767642896697153,-1.1214547156656909
-0.5728218884342617,-0.36741840776091095,-0.5877890530039076,-1.2885846834709818
-0.8002936892972071,0.6877769640932213,-0.35009326317339073,-0.634140327450433
-0.1523020647148903,-0.18077962499683461,-0.3000879251305364,0.23061743412921068
1.0351252344035222,0.7203202291586553,1.233182386309308,1.95161523432335
0.15537847015923034,0.74299884377413,0.8738308229080616,1.7199301542067085
0.7237952709306125,1.9683206131931792,2.2291099067226527,-0.3408068958529916
0.4512583496683244,0.285634495093589,-0.5173283909395657,-0.11570082581884543
3.9570555995671426,1.7636384776745668,1.0453881278918384,1.2519767565746285
0.0892940348311367,-0.7685983289291692,-0.183963731430713,2.0956671098269357
1.3825752554055877,-0.292758561737527,-0.1979671340436218,1.3662876675200233
1.3962160959457235,2.8001105339606323,2.327911280911515,2.312775778714777
0.05259737887822598,0.13028210135386303,-0.3594329150195813,-0.2687028359044235
1.8136543532667246,0.007948495631694499,0.12559030412036842,2.095487937149745
