sensor1,sensor2,sensor3,sensor4
0.4938869402561305,0.16184112810511744,0.11776111474432574,0.4933997966728148
0.015448392363851506,0.011281739127728986,0.009692634637788843,0.28609635470172357
0.1607091918794121,0.5495326993700604,0.3786324710133899,0.5825714436124347
0.10311886767392668,0.07757825914011086,0.07849923583223789,0.4054572781684851
0.16524262657670247,0.1912174188970204,0.23888296362592124,0.1113094839240198
0.20284384314143414,0.12307932350414831,0.18336378548667082,0.15351409471060787
0.19003620117300823,0.16474951134424654,0.08675675675082743,0.39097162787081624
0.7351881623999004,0.697199535439011,0.7218957436412939,0.8410141906762884
0.00678905121668688,0.006439193659239732,0.035015485392929084,0.034259883299248756
0.26037286622691364,0.18021729285342328,0.36126438394957705,0.8989322335590946
0.0679736706127824,0.06660926138801358,0.03636985298675642,0.17470126850010356
0.2063265490668754,0.018127891989580664,0.007926685577012526,0.2138180911148455
0.27644153194935134,0.2748902135291148,0.2690155482477055,0.3726321436910423
0.16981480223284634,0.08113879336894891,0.07674534457536164,0.20328050720837723
0.3896905893098385,0.17326025888141933,0.14965741488116302,0.2073661104549859
0.20740032686713386,0.05349401604080201,0.04388314351619525,0.7955774611157127
0.05809343379516732,0.18292957029039908,0.12377579429422483,0.04432280091094062
0.48692170128004597,0.2744070407621014,0.3636901754872325,0.34428659098898307
0.047671802705123306,0.060551052996405785,0.02155195383899086,0.15481625325138404
0.12431622986977126,0.06082277648971196,0.010902095468198305,0.19620215343103786
0.4666010722057732,0.02073698704111158,0.03811672915498349,0.08454821906631925
0.08827312252428764,0.13222783640190947,0.02910577100044277,0.14015661606175608
0.3852815677869204,0.03814492867254331,0.08228981260541979,0.763851526003233
0.3977116327752048,0.269043942328741,0.6321451434565832,0.453720069212711
0.0997992662864823,0.15702327062845184,0.2432733926376217,0.8254042447635968
0.03816788314883408,0.01259498661460181,0.006700430321417019,0.06250248241617497
0.3124048320693928,0.06118309141179317,0.12095375732854376,0.1793957492741512
0.358192444009863,0.20064090666041398,0.08597734436012222,0.4890552882626106
0.5733341638503142,0.46085973544857683,0.6894991710500097,0.5398629502138387
0.1280655115679001,0.16817322227963513,0.20283390024843348,0.2377176638344889
0.20204851137766416,0.1803262191183,0.4020351838799059,0.4837656937998782
0.17971551904601046,0.05697285318960631,0.11885221332173984,0.4496929983514352
0.22519715251288455,0.007181258006120687,0.07575916414434183,0.3260893444243523
0.2003965949083407,0.11149989224008026,0.1649192234062646,0.26316905370913507
0.19272090286034163,0.015171576409985602,0.0007640544133066099,0.14861395792473406
0.10820015394245709,0.04127291819270988,0.02819929409487357,0.4258480249828333
0.5612996902463375,0.6374388548581995,0.5041323881428889,0.9020844358550555
0.22815314577067672,0.01669352029966053,0.015531718631394627,0.2618970698064459
0.4073643394353924,0.5258262166257929,0.630725100425225,0.5597129226257762
0.12770693239446484,0.28695683414807976,0.20263039581749195,0.36479000106687115
0.5971351083599922,0.6984880949340603,0.34889902769837083,0.52463289123831
0.37908092995373344,0.1936179985303416,0.18853993576775893,0.32273776507756036
0.38157547644818646,0.23755999917064602,0.29781237537085176,0.7308928304550464
0.057117644831289255,0.005025603445760363,0.01012502944966078,0.19939596965232262
0.1354354476123301,0.16196051654950103,0.1652149039082089,0.2861709647897349
0.129495826635167,0.10616839837346288,0.07993869650361432,0.27276980238501264
0.45191484231656054,0.5327311175096867,0.8735705851915181,0.3751778232925954
0.3403523571543904,0.16063866012301173,0.040600906288234685,0.25911539033475417
0.2712236717563067,0.08078283371936852,0.399934629193869,0.4099403316303876
0.4123122924733697,0.5186671773889577,0.5580460397102638,0.33818413737658426
0.07429225156847179,0.010861181737731714,0.02140580911875254,0.10727951850625694
0.18645929690368596,0.6330715389440582,0.40432908339344226,0.5173327093393929
0.005993689695779521,0.017421357775835256,0.11511241785073936,0.1761418456227254
0.5236268071587465,0.6409213910780587,0.6596238578833676,0.48663192638377273
0.2517905280492449,0.018127891989580664,0.007926685577012526,0.3455051351444911
0.1587807579195036,0.15888659273654218,0.12961850440439074,0.3211648399260209
0.2736476059807675,0.151140461708206,0.2324365275693125,0.2816998654008077
0.11998353682123523,0.040738197626940614,0.03958140444730357,0.6724930318406522
0.1355541049061295,0.0169840672489636,0.00611186908485231,0.2877550851951337
0.17442801298143495,0.277444816342498,0.17264274929980458,0.12058752428626407
0.11684890154871502,0.1417354904678749,0.11240256797960164,0.09797109866038964
0.3776523932296765,0.3479649780207972,0.16894479050119932,0.5189945053907811
0.5240307390435595,0.23941680689180012,0.1614574793052717,0.6643248303423849
0.03561671874099581,0.029001702429980635,0.002911193884606969,0.013733311425667324
0.06006584597010793,0.0069180587812766375,0.027829223357258223,0.439179354653697
0.6320709781297452,0.16031703356812255,0.08770969934707995,0.792499263277483
0.1775128192189119,0.001083712454600783,0.0003044120151132985,0.07879676026417835
0.6595400764620131,0.7533383174302737,0.6425083296812649,0.3623452960644466
0.31354903934579964,0.02039861570706431,0.050016609462945484,0.32078349413238844
0.516564487647475,0.38209720733259395,0.587394124304452,0.4055437229846812
0.16508165179953793,0.1518436397690717,0.04252859936987622,0.19166052839596073
0.053679050319495006,0.07757825914011086,0.07849923583223789,0.21828772452224113
0.2673364926495535,0.052723648243807535,0.03477588590198486,0.11918199356295527
0.12011090303724073,0.15338437853822892,0.12969830926470347,0.1763264791387604
0.13296734812797367,0.13094255262214338,0.24604579014652625,0.64683912632531
0.6696872489719773,0.1464321803475266,0.1401040780699406,0.40887105752633723
0.3220144744837677,0.3566341706890669,0.4679268146379287,0.5035887886962257
0.012904433434278426,0.08128701551654996,0.0037707966259765795,0.0930206945612445
0.3868369067583792,0.5690326768316574,0.3726364976700958,0.35647506603926166
0.5177337107573712,0.8004787868012191,0.6664161968353266,0.19964864929288903
0.42304062187633307,0.18109677636700228,0.10017253033341829,0.3372760268339387
0.3149999718582501,0.16168284067404545,0.07812734733524064,0.25064022691014337
0.3592096251518343,0.24850497783303885,0.3669690937372871,0.5768250863547733
0.4294280650989356,0.2735846880515168,0.24151102477176564,0.5434596637604097
0.1581152749672004,0.09314944106295488,0.07520828798489432,0.38174139845667665
0.11892516188208645,0.0677789118890906,0.06087827858930351,0.22269356546719224
0.29510751965072085,0.1583212698988193,0.1727022986792805,0.5010954498010214
0.32488668581276786,0.0824365418010217,0.3129734246576622,0.4066853895011575
0.15656786414734314,0.13390262336743297,0.07812734733524064,0.2508217449927655
0.23265051623447108,0.08359308944096622,0.09905409119233514,0.08487330180690471
0.1516616164459049,0.20101103496928197,0.43069219814466086,0.3258608828699388
0.25112133395680863,0.011281739127728986,0.010974324241707753,0.21297804094685563
0.10303775255144638,0.021012336576601922,0.02447379519694295,0.05286090000927576
0.2583236310423079,0.34977173238906933,0.16108127728615496,0.28406332688238517
0.39892672438685994,0.058758555133743846,0.2218408990200805,0.3155105331271801
0.5778205142542328,0.7097835603142956,0.7229496387433582,0.7474787228455823
0.24843794300052643,0.3133509804247594,0.5098720824858757,0.13051537209530767
0.1001150107691647,0.058449902316476836,0.047978147974829945,0.6295771314462134
0.03068382281453197,0.003834632748023165,0.005640314094571632,0.04505102679145553
0.15060008299917438,0.09659960220856662,0.12804772628801026,0.34721776851412034
0.3879595953734419,0.2487770093176689,0.23323126346266942,0.48714760631738935
0.8838183441597262,0.5550457885197578,0.555175195905178,0.6913286323147211
0.23232351930284006,0.1365321559188402,0.026295809598379846,0.3525779598736237
0.016386707172724443,0.03382758567368725,0.022097331798652715,0.042447233401969174
0.3550830739639836,0.34732041885846326,0.553056017542991,0.5065115550855278
0.5879752720002154,0.27365624893598783,0.3170281396287549,0.5805610289590063
0.7434993393717122,0.6180660407697324,0.5604339831992712,0.7575285410305627
0.1424335072939363,0.008311575580843325,0.10954478070138686,0.32922406181786545
0.14061954053948306,0.2010177409247049,0.2687652312892331,0.21995504427803947
0.31127069687548525,0.05363624876262369,0.06456814417990203,0.19296797017030043
0.17644600175478686,0.06922496608152935,0.043643155400831454,0.1825623851647058
0.2590278251963273,0.8055835757688979,0.6531746304169495,0.35498563058440324
0.4827106029798706,0.5883746748535065,0.7060104060393798,0.45235091905659747
0.23599671058368593,0.07034985941042776,0.03392547851583344,0.2041923477210437
0.5200844863510841,0.6663672765208868,0.5781656795973792,0.11106232798786353
0.15232722692879685,0.008475497877235949,0.007127810624649181,0.26325535958661983
0.4287515663377762,0.7842152393239172,0.07625057867821461,0.3223809508728142
0.3659509657582579,0.06588749906716201,0.07171158126709991,0.4350497844299986
0.0,0.011698537118474026,0.03137463453490575,0.024425245552886242
0.4551807589941613,0.32110035859186414,0.5229662421993402,0.7029205704451561
0.47928259492395037,0.5298383095293965,0.5869184438361258,0.5905398316498159
0.5208381567055178,0.9774752016446187,1.0,0.6916929011157125
0.24530523485690314,0.16750098623372978,0.07812734733524064,0.23940698043832362
0.35211345052026555,0.13620254910765545,0.0374789233541976,0.5592849539881479
0.13033072263859133,0.0942767411694151,0.07812734733524064,0.32085442946961035
0.07229958186800924,0.014886564837396825,0.24057055681044387,0.21165574519925692
