164714,1.2470528637424507,0.2652472778458045,0.29940964311822227,0.8262953919521779
272731,1.2918695237116817,1.4129155543909984,2.072322427878698,-0.05742350213055859
272404,1.3848853242770027,-0.29324771589941867,-0.19829790642807563,1.3685705223576141
1587,1.3985489565465494,2.804789084481288,2.331800859698943,2.3166400684249266
71321,1.3687287934414831,1.971609371732524,2.2328344037338277,-0.5730392724389676
123970,1.4141462891902963,0.9811882228478316,1.7284272316378444,1.2755142343348003
352086,1.5147453642970021,2.600855199455618,3.3094128873300774,2.7570994521431755
208766,1.3226671542039188,0.008713856562636513,-0.4774854893485152,-0.17930832914354058
337054,1.376266143493689,2.0386209529775376,2.007520835214419,0.6046593724336384
158570,1.3784600826399056,0.16764665696431255,-0.18005192645777374,1.3946828578010744
45938,1.3379074503045063,0.8325241509800724,1.6903420681304722,0.24414083936686576
337772,1.3442580367471941,2.7821436869504983,2.037347688888811,-0.6712696250592295
359500,1.357026176111596,2.157196430015535,1.649817666761973,-1.065124825543637
346730,1.3611197051349386,3.6069306400799563,3.502197331333436,1.516361428967669
