388937,0.45272146337144925,0.3262395378072633,0.06462095844746116,0.38829916847639384
90665,0.14348831137659968,0.005907593225507512,0.03986784362770048,0.3868003635648448
20018,0.3249238283882422,0.10282204723822749,0.060815232634740646,0.27276980238501264
302085,0.3561851975631046,0.14175451713464218,0.07676029616862257,0.17409172834188721
13892,0.1978631855924715,0.10858530260533883,0.1771125820111266,0.5104695075004229
373794,0.30258140729505917,0.012886830090955552,0.01050626164775682,0.3960787174298225
207932,0.04438809976140955,0.020270073252508295,0.009802718772771385,0.4895080182723786
376640,0.1878277369632975,0.017383988161871897,0.07111654922501129,0.46468774858785106
341393,0.2782532825055732,0.18818684777346775,0.0886457482726629,0.46214763900361183
362199,0.1572004938029741,0.02524290645972218,0.03973737238102935,0.39030055567611355
68532,0.28784330221335686,0.16458091731691377,0.1340080245364003,0.3926358856311676
64241,0.242151257445087,0.16458091731691377,0.1340080245364003,0.4025886925328248
5255,0.353460016249891,0.2648390034624258,0.08445414452852948,0.32456428009635235
348103,0.27993886279931085,0.2314452166888835,0.12047106908439346,0.2900934094575445
17255,0.3017278280603809,0.0829393625093973,0.04904537226767221,0.26377549446532833
383040,0.6586773830412577,0.21671346670684172,0.21260538907927207,0.1581171128434599
71402,0.2303567269758443,0.15888659273654218,0.12961850440439074,0.5331872479471422
82971,0.14715892653955254,0.07351230585684874,0.089514975736553,0.4954742157592858
121257,0.28902786441906836,0.08987965699419032,0.17673123489720755,0.24965841650617251
364414,0.013306280902468343,0.06542093454707033,0.036536979246895,0.485157213088524
12166,0.1533153395985692,0.18582672084251695,0.02267022060633953,0.4138932573139555
352810,0.2961773383347014,0.07102139056897332,0.18560486133044435,0.4369803075431177
352804,0.3752038951968132,0.08441277289341051,0.07763017865270372,0.26128706651919165
343364,0.25263437670000044,0.20389832556547813,0.15933466020087425,0.4225947590244674
200752,0.057390207456616035,0.03821079224671744,0.2705922790037172,0.4980201376129511
303748,0.2743068711083651,0.14175451713464218,0.04393126817348689,0.2875067714363826
28750,0.11671163612500833,0.05934536327687782,0.061236305103979705,0.3912967195177293
364894,0.23490293315309616,0.011918395296195627,0.00381787972803616,0.5060418407089262
366371,0.3538152031096651,0.273080720049,0.11130096609596582,0.22688903360919233
5984,0.23234762825214267,0.08860821800654657,0.05181000773507807,0.611535597770464
177519,0.24864209963504655,0.13218044807361004,0.06219176958020229,0.44984561183829364
273532,0.3029899118599826,0.18710122704272625,0.2857836399505657,0.37634398042885087
1675,0.3890983981868981,0.15794789021762506,0.16853237537218896,0.3461200814435926
285740,0.7060107379848856,0.0824365418010217,0.18042210861298053,0.29348494971524813
303301,0.3812300088362827,0.17025108945051287,0.15454405772938026,0.5291516466052408
70320,0.6355651207149857,0.16458091731691377,0.1340080245364003,0.35619017221157584
382393,0.31466627248567625,0.06952253121113693,0.04990269027354282,0.3298257733140752
395752,0.2139951660012111,0.020211619462727447,0.14266745100964262,0.4066923524681163
31836,0.4090008232864688,0.2717579470572652,0.22751340939418735,0.35106216881397573
369170,0.22605295786484003,0.15302494842971046,0.23862008114454897,0.31212227217931815
189442,0.3478074482069514,0.2675817836827488,0.2563101278696464,0.2851756737682291
201985,0.21302733494607196,0.02983144904911701,0.07421839681748107,0.555996110813341
105390,0.17160732826131522,0.1563790977782596,0.1951617208339862,0.28546040371948617
338128,0.36408176550581084,0.38567422386001166,0.45299516971918424,0.075623688661262
164697,0.19008227088969606,0.2349840983867806,0.21042822523749108,0.3238932844960675
366474,0.22118424383268168,0.24323709422950102,0.14558579161375057,0.22688903360919233
198195,0.0997992662864823,0.07219540586805603,0.03391882280030344,0.6976775970451541
74026,0.24539861842202254,0.13153128280048065,0.15087578795599038,0.4103863658630265
64335,0.15124216833945894,0.06660926138801358,0.03636985298675642,0.3160282650786879
145003,0.0898418224504293,0.18214633882828307,0.11642813611922564,0.4300248076494182
164661,0.18560298709740158,0.14507441488448614,0.20678535499505094,0.32591149931125407
65924,0.3362866451424129,0.16458091731691377,0.1340080245364003,0.3452319976693067
352814,0.06006584597010793,0.0072120327955512,0.007033706057198717,0.5198521028055121
208766,0.5137585567994687,0.20531038005589586,0.09372423472985564,0.31030109561332114
