id,sensor1,sensor2,sensor3
388937,0.0018191374554199168,0.003235356774349701,0.01115622587014178
90665,-0.014421862568676396,0.008014296461990329,0.007515947847572646
62420,-0.024746065601765718,0.0007676913226897569,0.00634721553237037
20018,-0.03473634892364042,0.003168819516552485,0.011937275805731007
57736,-0.048575333567356944,0.0023204987843589526,0.011430828381463101
197840,-0.038794471714992534,0.016434047532345425,-0.006041157234687809
60970,-0.037708768351683034,0.027093889750839303,-0.01110116987767823
75774,-0.0527536018648328,0.023657032541130017,-0.009442379104869524
104332,-0.0027927224428541467,0.02850709662896615,-0.021040507091034267
15738,-0.02421395319785766,0.021078532385200226,-0.023255438010890292
164714,-0.013992719478248504,0.029282387439592404,-0.018334696947785604
302085,-0.02224014485844374,0.02822139301334687,-0.010008597006732806
377210,-0.0386128855546759,0.025608897056168218,-0.012621136465321297
336873,0.0209492862529628,0.024743165906559297,-0.015066065943654623
59199,0.005777350136937797,0.021178933280014932,-0.01708249647143209
13892,-0.00039943815599297744,0.02385607118742827,-0.033871824414463
380329,-0.004920058426459536,0.01587718837466567,-0.0317737366337079
373794,-0.009448467398754563,0.0314308034624216,-0.02752049621055223
207932,-0.016915541128781256,0.034969143903904154,-0.04118496749923067
346165,-0.01768204114775776,0.026451879678558304,-0.041453701124768795
363772,-0.037143620344629286,0.005656480543229275,-0.017095874501684934
349709,-0.02211911638961015,-0.003955039025586839,-0.01413500201301418
376640,-0.02014924517897907,0.00694198335477026,-0.01955625402884744
341393,-0.07447541644797931,0.007124860860526592,-0.006726106392163421
265319,-0.06456074898372514,0.010023463034692037,-0.0037558952065573975
367059,-0.030681737363789208,-0.016962183800970684,-0.011766597646290605
362199,-0.03769533853903376,-0.01119235173833805,-0.02304056057666196
68532,-0.02515545572549372,-0.005382318643329963,-0.01915691903471968
272731,-0.04914636695609162,-0.011871745272209853,-0.015561098530380037
76048,-0.0405145035540158,-0.016134062365521486,-0.01849517345792953
