id,sensor1,sensor2,sensor3
388937,-0.8848522642613716,-0.6425480012651762,-0.46720939619899604
90665,-1.8024771498227687,-0.6166369330200281,-0.6959895026943901
62420,-1.3919194303704143,-0.8243793897356341,-0.6574614813415781
20018,-1.373648851106105,-0.6566300737764628,-0.5527869916305633
57736,-1.611341025212778,-0.712053149529982,-0.6471621475365444
197840,-0.6525750759795118,-0.46340199872981763,-0.9154244617055064
60970,-0.9090876435213284,-0.5194662756700387,-0.7181920870864246
75774,-1.7017482134188384,-0.7569296687517724,-0.6135577370664996
104332,0.09568890618199022,-0.6154474033859468,-0.821247949688276
15738,-2.5352009261440576,-0.8276487653965869,-0.6737520190592267
164714,-0.6410889220617657,-0.5597671067150163,-0.5631129130684484
302085,-1.2838125806458922,-0.7157144736645197,-0.5106581602183065
377210,-1.8143829906121698,-0.742561876420547,-0.6799501705023728
336873,0.2227374176917271,-0.7123527165912035,-0.6773368955032708
59199,-1.711878002559627,-0.7591563695133438,-0.6706591252825638
13892,-1.1098617642955821,-0.5977229853031366,-0.7271701408193444
380329,-2.386069373816989,-0.7527928841074278,-0.66327367869815
373794,-1.6866616270308772,-0.5580666929820882,-0.5914840811420486
207932,-1.919926850081815,-0.5972740470686986,-0.7655259951048532
346165,-1.6676616651011038,-0.86276361976519,-0.6513400720751823
363772,-1.3570339505446753,-0.8142619564964023,-0.5328189406519372
349709,-0.49799237560213716,-0.6795894954074733,-0.6719477326016567
376640,-1.5587057915476599,-0.5720469680920699,-0.6978981508445777
341393,-1.1101742836251594,-0.6123905745636539,-0.6201732758586956
265319,-1.459780552252789,-0.7760990197096787,-0.6275679176234676
367059,0.011451229206591538,-1.0458153608570828,-0.6873976863295121
362199,-1.7190536297519465,-0.6178097347420279,-0.685180432183915
68532,-1.088634051656165,-0.6431851917440684,-0.61956728632624
272731,-0.12225240130827011,-0.8263292506994533,-0.6214313117135944
76048,-1.2035126939661391,-0.8348164390239476,-0.7164775964910156
336102,-1.4039536940180237,-0.8127351036784599,-0.6115227766884302
373861,-1.5613031145545095,-0.8346179083482511,-0.5966610114331287
78375,-0.9866340543804418,-0.8726304654518193,-0.6367442616194713
64241,-1.111624162100428,-0.6531624501655713,-0.6489580859549687
84632,-0.3100624311500781,-0.5161327192110107,-0.7094612968326824
27149,-0.43652516489041576,-0.5834039140831012,-0.7618010295375718
70413,-0.05525970580079081,-0.958988806572148,-0.6610372317843465
5255,-1.0085621454084182,-0.6878084384844014,-0.5287029299430606
83198,-0.07802390596726912,-0.5002851475252568,-0.3014056067123296
176305,-1.0805977002795093,-0.3851983160458767,-0.7542892931753993
272404,-0.8743796578518911,-0.4280557439961584,-0.5548057808164946
1587,0.16449292659095888,-0.6654857480322763,-0.7053241764278017
348103,-1.051123123675372,-0.723438410542295,-0.5833515712319409
307478,-0.6329362132382331,-0.3585318288729597,-0.5629420635995593
17255,-1.4710740275105505,-0.6592528858185375,-0.5633680718279104
36636,-1.7005263657645464,-0.7965920572897014,-0.7316287196808042
383040,-0.7924089451055575,-0.674969929961926,-0.3682916753918411
71402,-1.08602224623618,-0.5872137800485546,-0.6860643849365946
383390,-1.6704793711777586,-0.7151476120148342,-0.5688744051387153
82971,-1.3955153812061045,-0.5941609355692771,-0.7265435123265467
8757,-2.0845423811310844,-0.8246915761491007,-0.6705935338796348
133621,-1.0609156182373853,-0.8263168704392502,-0.6231392976536437
345597,-0.8616342615181155,-0.5548742893183484,-0.6338665130240267
61376,-1.7121270977778438,-0.7836342940040523,-0.6465992618596997
258771,-1.1331832096144974,-0.8768342724369844,-0.6642424084458032
121257,-1.1889581972122547,-0.6947926154646499,-0.6146822161217343
364414,-1.70041442833374,-0.6315114065127062,-0.7854304429438028
272502,-3.466587669747516,-0.83106614989799,-0.6732775208571111
12166,-1.3510089556223694,-0.666704026761334,-0.6581700114622654
71321,-0.03614996345815756,-0.9449058435683487,-0.5787289413386866
352810,-1.1247798044921327,-0.5899864443355325,-0.6611521608694094
352804,-1.3402156000980499,-0.6415064630742032,-0.5301240280620725
123970,-0.1883968470373051,-0.610175835256331,-0.6650950895472759
2627,-0.9107477451481764,-0.8375268373045286,-0.6655641683849179
373071,-1.9714774933466137,-0.7041581019598239,-0.6829370273987804
72240,-1.358879847501685,-0.7975902849493142,-0.6430010763297084
18328,-1.8311223987797665,-0.7147236782413879,-0.581107732741417
343364,-0.9969801338580678,-0.6589011658746616,-0.6501562760574157
306626,-2.6894225347690326,-0.8403766788664798,-0.6611631946394495
200752,-1.145244171724708,-0.638215093953078,-0.8577410225319377
12636,-1.7139166542023074,-0.7237399529938744,-0.6387943805718969
389256,-1.4297682145285568,-0.7186717140162064,-0.6387503566004995
303748,-1.3631533782380516,-0.6783020070122422,-0.5728268086155878
6620,-2.463070531454909,-0.7542154182785743,-0.6796357781463538
209787,-1.3640254002122392,-0.7680368673299691,-0.6311752449201116
133313,-2.4899075762792284,-0.8485322907125022,-0.6927921271418812
348422,-0.400867300556944,-0.6977932148137622,-0.6065907504603099
344677,-1.8927934233276311,-0.7465285879509247,-0.6602444817222888
198168,-1.6287258846974608,-0.8313132299419917,-0.7023411249427045
28750,-1.5928299572100255,-0.6474139895584806,-0.711722198834314
116904,-1.6953131131329855,-0.6359015965273341,-0.46702324181986943
272735,-2.916966187474084,-0.8192453168418702,-0.6561970698418722
170808,-2.3540656838960077,-0.7798980926186084,-0.6879624173869795
167632,-0.7611323168157195,-0.5458343949193982,-0.5874715816028889
364894,-1.7088681787751892,-0.5231921847663681,-0.6549485599418898
366371,-0.9874252871827501,-0.7469993608136684,-0.5144344471055136
5984,-1.3276390342843005,-0.5079449206353793,-0.6860850411058584
316839,-1.5788751552853473,-0.8157645992763783,-0.5864169503529447
345389,-0.17204791400588212,-0.6041068447579381,-0.6891968761560565
310767,-2.139299718571876,-0.8880459144016049,-0.6856246817068815
7858,-0.6791857442166291,-0.6402892391905404,-0.5765862591297205
177519,-1.2833855007852508,-0.6024274141441611,-0.6346119191219768
273532,-0.8258066915380092,-0.6805350715595325,-0.6605171489814154
1675,-1.0019231257920296,-0.636816202515626,-0.5631884572564155
77618,-2.0582375453301904,-0.6907876245589633,-0.5987973519602999
285740,-0.9429291814700164,-0.5333821082143644,-0.3831935494504067
303301,-0.9495983262387278,-0.5487534661147542,-0.6031774540110131
70320,-0.9168507577352112,-0.5483135916914346,-0.4071186895094822
212293,-0.3854171758101508,-0.943899151446177,-0.6241070080764212
231058,-2.257935677222512,-0.7739599880673635,-0.6470501021233376
382393,-1.452229245760574,-0.6159116457881875,-0.5738499837379483
241806,-1.4460568068082018,-0.7033417276566449,-0.5782447236911578
171905,-1.6365865979822085,-0.6750904091541093,-0.5794134390804698
395752,-1.3758441208589889,-0.605682055131697,-0.6954665421641127
31836,-0.7634985593547153,-0.6819716673471462,-0.5549989829275352
144303,-1.4624233817816228,-0.8604786218893189,-0.6745566548418582
379121,-0.09405903249778595,-0.6045890078592184,-0.5898352168369003
25710,-1.610378106969616,-0.6843848716909209,-0.43480479640852715
347786,-1.609704897537773,-0.7965891698203624,-0.6724901593666166
334143,0.32400604179048803,-0.786671697511326,-0.7956629871995777
332744,-1.3386775629072956,-0.756388440081989,-0.6535837281197553
107762,-2.1077527761383785,-0.8280404360943481,-0.6686549292423352
369170,-0.995837739060703,-0.7186479593844209,-0.6791220431240175
347896,-1.6994800774255943,-0.8343724866156795,-0.6618205305999302
189442,-0.7756402038509568,-0.7404563864569731,-0.5872647973351747
201985,-1.4440504533900613,-0.5232355777631797,-0.7034466958254257
105390,-1.102846058328764,-0.7452549460797505,-0.6880304307517172
338128,-0.4835166906266593,-0.9349447604988544,-0.5824011626429558
318246,-0.04805060412403563,-0.41560985355825947,-0.8334177846329508
164697,-0.9402280937963673,-0.7527390773923309,-0.6780362612107017
330032,-1.59395017728743,-0.730757549212105,-0.6227282594710625
227543,-0.7902638720742801,-0.5445010237296084,-0.48123659106048783
361298,-1.9473134707340398,-0.8075082628444925,-0.6595728844157488
366474,-1.0469313193691918,-0.7863669459467908,-0.6106762470247844
198195,-1.4682468897554877,-0.4983263381504658,-0.7818854508610964
17901,-2.3447802595610177,-0.7365784341992716,-0.6568436231835453
74026,-1.1298571026219677,-0.6379542891014583,-0.661119250873987
5360,-2.5271149071451586,-0.8108406039956819,-0.679852144180881
64335,-1.664930063049498,-0.6736744670580648,-0.6626176373062868
250022,-1.0887530517257842,-0.8161488637681797,-0.5953898998506986
145003,-1.1981983982967868,-0.6936414470239032,-0.7363111468525333
164661,-1.0771825342745838,-0.7165164271929833,-0.6956951503646578
352086,0.27991333656590245,-0.6268993222979805,-0.8096441457235299
65924,-1.0783274652228807,-0.6516273493988156,-0.5798706636692977
355838,-1.1816346267928906,-0.7636767907267342,-0.6946690224131774
352814,-1.9325814683500024,-0.5713191483100903,-0.7646033601941272
208766,-0.9989552940548531,-0.6203171706497215,-0.44539452803635393
161541,0.03135243164819296,-0.47476731142509226,-0.5129423890765773
7999,-1.4878772915006215,-0.6933282602242127,-0.7678944106797748
13816,-1.9390527931483708,-0.7144442575937834,-0.5730888804061897
362700,0.31929837604260414,-1.1291879038751205,-0.7230153556533105
81238,-1.0527716974355044,-0.7657629048070159,-0.7098261060809192
101917,-2.422762561536266,-0.8344793743692429,-0.6329573207264823
139686,-0.9883793448503813,-0.7981689556333236,-0.7316067608389353
14,-2.1216024255496198,-0.7753253255213396,-0.5743940167467587
99879,-0.5248641425247988,-0.5366422354085468,-0.5145452768134918
82670,-1.107629899825082,-0.6549566938073674,-0.5149836823683681
261363,-1.309790139440588,-0.8320000128161212,-0.5965513597178699
346914,-1.8561597796507456,-0.6711005889928534,-0.5963331952985615
14473,0.00310910039361777,-0.6993071481859129,-0.7721226105217351
