id,sensor1,sensor2
388937,0.01758942446413253,0.037829732008397524
90665,0.022462217875950086,0.07794289530401119
62420,0.031501188008815434,0.10026659936992018
20018,0.04077528003781408,0.13686225212998462
57736,0.047339397417066574,0.16865097597157036
197840,0.07053488727305957,0.22257288138190554
60970,0.08760788096466136,0.2713856983989956
75774,0.09332292755501062,0.2993451849965269
104332,0.1448102540422497,0.3395635630358984
15738,0.14603550694970918,0.3616180939277897
164714,0.16954107454281364,0.4067977546801771
302085,0.18004235996644022,0.43827186907462223
377210,0.18482239120941849,0.4674508381241741
336873,0.2430702472348364,0.4992138066328215
59199,0.24869579744630224,0.5269848660266574
13892,0.24434655382074583,0.5309451718873558
380329,0.24116346287404947,0.5191419635887813
373794,0.23797488769182934,0.5421505179170871
207932,0.232717119207349,0.5473848057543875
346165,0.23217740582177976,0.5347851666639437
363772,0.21847398176851765,0.5040224103475242
349709,0.2290531411883574,0.48980403288807617
376640,0.23044018076292233,0.5059240622214872
341393,0.19218765487288933,0.5061945939919392
265319,0.1991688402759524,0.5104825132457038
367059,0.2230239682713212,0.47056248707817927
362199,0.21808550207222246,0.47909783360239605
68532,0.22691517257500346,0.4876926497503785
272731,0.21002252338701258,0.4780928027496848
76048,0.21610045176948905,0.47178753199091894
336102,0.21174695653218067,0.45328304139422315
373861,0.2171320089453165,0.4464551562059451
78375,0.22678236710163374,0.41951567187375655
64241,0.23597590608603816,0.41458480705935025
84632,0.2639106761738232,0.44451057476251066
27149,0.28402114343061,0.46441643861769044
70413,0.3006522727024818,0.4414373634808623
5255,0.30862784991984993,0.4312392530073517
83198,0.3386634482336931,0.4413041318676066
176305,0.3442087138779918,0.4761090126782575
272404,0.31466439821026215,0.5280232926124994
1587,0.36416760050208274,0.5238359843969781
348103,0.3648404851828355,0.5168738622564133
307478,0.34721292497737516,0.5583464957127585
17255,0.34358340173516666,0.5732470614961301
36636,0.34042263245852317,0.5745884281913426
383040,0.35302205297629413,0.5881023532164353
71402,0.3511770243140005,0.6124349068916477
383390,0.34396550768777195,0.6070586298829811
82971,0.31899958608036744,0.6000505459435821
8757,0.29241443669985395,0.5792835173051527
133621,0.2622355955352037,0.5898322935399186
345597,0.2652536472766362,0.6015698060264509
61376,0.22760661171219781,0.5767260516256953
258771,0.22669831647449307,0.5336334627797055
121257,0.220814486869887,0.5097364648409156
364414,0.17147537829721302,0.5127146654645818
272502,0.15719279187070098,0.5036765956966371
12166,0.14303724371794438,0.47575673992653916
71321,0.18011134211257812,0.45208489702368027
352810,0.1873707039302287,0.46993630767332456
352804,0.17741332914189786,0.4728615159310725
123970,0.2023750850370888,0.4708212413915317
2627,0.21341480268389762,0.46054210460578754
373071,0.20810114232949556,0.4509037433894587
72240,0.21455141043035136,0.4531494670987707
18328,0.20509890980612536,0.46254454031587
343364,0.20230317074859136,0.4533227156257441
306626,0.19753016609240467,0.4486230892219212
