id,sensor1,sensor2,sensor3,sensor4
388937,0.03018143089142995,0.02174930252048422,0.00430806389649741,0.025886611231759588
90665,0.03974731831653659,0.022143142068851387,0.006965920138344109,0.05167330213608258
62420,0.04698619004128822,0.032735581584620865,0.013695805613865207,0.06175610888368409
20018,0.06864777860050436,0.03959038473383603,0.01775015445618125,0.07994076237601827
57736,0.07970767487566328,0.044031002159703604,0.0220335978117169,0.09608564251520103
197840,0.0863609592947621,0.0622982456528427,0.04083810849581932,0.1627523091818677
60970,0.10434453525560737,0.07327030680730362,0.05381072822037589,0.2072528789677418
75774,0.11707659324488835,0.07607458777945533,0.05881515651380304,0.21567778909170351
104332,0.1463016197274653,0.11847002102945708,0.11142981549732175,0.27673106011622606
15738,0.14859458787803465,0.11947094033593132,0.11270578521838556,0.2805927743170381
164714,0.18191705532180394,0.13682837774058432,0.13074866293968676,0.3163582763434942
302085,0.20566273515934425,0.1462786788828938,0.13586601601759493,0.3279643915662867
377210,0.21316378455187893,0.1475045592153239,0.14112747263214123,0.3404266497411291
336873,0.25310036912585865,0.201273496990609,0.1967929537968819,0.39173340317509225
59199,0.26018370246627703,0.20571411441647658,0.20107639715241754,0.40450791327865065
13892,0.24319315061434515,0.1912038320696816,0.20857583872332855,0.4126526025469192
380329,0.23925140268013334,0.1911404250173725,0.20634593513515848,0.39703048417809833
373794,0.2521846247750523,0.1814071075076667,0.20031646710282117,0.4133529252591516
207932,0.2334822428665968,0.17590364257528543,0.19691563284535657,0.42780213965164277
346165,0.22612876620335404,0.18173479242476676,0.19508696356414112,0.4177785925207147
363772,0.23796837250089614,0.17325847845872167,0.18242478287620711,0.3544196374996157
349709,0.24562863542593094,0.18121148814129504,0.19897403257699148,0.33986171330305426
376640,0.24541842656753649,0.1795661397132681,0.19871070756523174,0.3624159864182826
341393,0.2347436189186644,0.1497164963148309,0.1520057651332239,0.3321725579940008
265319,0.24305451740145717,0.15772284981246204,0.1555246019919809,0.3403410656324373
367059,0.23039292119607377,0.193070802657812,0.18331406245475024,0.3252472745387528
362199,0.21712727427873174,0.18530336194615069,0.1808458675355774,0.3396611963610346
68532,0.22881577836708752,0.19504954276818148,0.1845182792234578,0.3533746638949367
272731,0.22275174874997306,0.17505708407510115,0.17381152080525397,0.32458228097204855
76048,0.22152685863254828,0.18016490490513862,0.183262709359292,0.3229582878877574
336102,0.2207776728204181,0.18091906163348445,0.1792230489878252,0.2954583939650885
373861,0.22612679259664265,0.18888609328257058,0.1833538720816738,0.28931497100798564
78375,0.21413126437832997,0.21144574270842978,0.19082688802780465,0.2767604894728152
64241,0.2273154748905751,0.2210664656460568,0.19910724174537991,0.2709658677568449
84632,0.25435151457962846,0.23467982582000496,0.22890289219909998,0.3175328062590004
27149,0.2557848756441577,0.24909901597548173,0.24954630064770775,0.36343350490233545
70413,0.2570557928736069,0.27194334104112494,0.2674199999908555,0.351747432113658
5255,0.2680979448260465,0.28844034206116187,0.26830917301109003,0.34240586754755803
83198,0.3162143926590083,0.3147307837430523,0.2917940796637639,0.3537758735305084
176305,0.32472429062824576,0.3082719308529631,0.2976990506793068,0.3965975521034447
272404,0.3390776665309873,0.26493390564401087,0.2623535393004243,0.4198226156171688
1587,0.36377959056117426,0.31694027257613183,0.30860242979207086,0.451915405571937
348103,0.36325262793357127,0.32139789253426315,0.3076999660952704,0.4450792404936955
307478,0.3696943009412005,0.301298012535515,0.2781484322993816,0.4774140792588419
17255,0.38395104625556553,0.2972788651135698,0.2676834918743194,0.4838485952039299
36636,0.3733279981714494,0.29315506668500785,0.2668732773767727,0.4892555042895065
383040,0.4062665644404139,0.29930516698698645,0.27648819423453225,0.4957754955673379
71402,0.41344711397077893,0.28647883507083305,0.27695599447217695,0.517470545803663
383390,0.4138880635455563,0.28013244523029623,0.2700271094749136,0.5022565392368424
82971,0.3929561993472236,0.26114813817145577,0.24374434999597688,0.4825998821103846
8757,0.37608470589640963,0.24081942732220243,0.21882168600300722,0.4394892496118632
133621,0.3618136251991964,0.2151925869218988,0.18205269944018648,0.43305768712377574
345597,0.3607168729050727,0.21331868585866792,0.1868199656420981,0.4511571114542629
61376,0.3025418197220304,0.17892307175108055,0.16205714001741864,0.41792421359035753
258771,0.29004367238723355,0.19295978579157558,0.16128641937204305,0.3728184945845508
121257,0.2742979495407107,0.1895843978834709,0.16258167489333547,0.34556561457179985
364414,0.24000307798382328,0.14025656615717316,0.11611942485941328,0.319796601777859
272502,0.2227653706227938,0.12482688504458092,0.10809518431513039,0.3032992373341817
12166,0.1926721652982039,0.1235387340172921,0.09419934340490498,0.27604291187889063
71321,0.20737291582025322,0.15977883908600976,0.13832522068888214,0.2732407270721667
352810,0.22529942656598162,0.1606442199838015,0.14374124751251682,0.2904344319121054
352804,0.2064011940430186,0.15182417372957274,0.1347429001507456,0.2973124288238208
123970,0.226417480247113,0.1688317342603724,0.16583947265981291,0.3042680322684231
2627,0.22565291736339224,0.1739097605107093,0.18657535094605457,0.30007507867959693
373071,0.2218776257544513,0.17174224930748963,0.18140668746565755,0.2850061839779794
72240,0.22955876487006427,0.17611116049673783,0.1881848466408104,0.2888597746579641
18328,0.23235647037296364,0.16211093584299763,0.17948006066356145,0.2875417293661743
343364,0.22673151336376124,0.159922125046432,0.17970482883980615,0.2759776702975615
306626,0.22125644211086262,0.1557504979995681,0.17648762519227054,0.26838132889773514
200752,0.218466838673501,0.141712750194838,0.18459805350919695,0.29183648999888695
12636,0.2110171721109163,0.13756714703893524,0.17788440139106185,0.28766255783215505
389256,0.22164403846086006,0.14192012495148035,0.17965921129754253,0.27354369076990037
303748,0.23850627970915983,0.1513704260937898,0.18258079844776495,0.28986861267883357
6620,0.232290281147191,0.1392880470440554,0.18133564002680846,0.2732302186742959
209787,0.211237036640821,0.10299698151215574,0.1439143653443745,0.2684381694370671
133313,0.1917374112378364,0.0996793112487043,0.133550484819184,0.2425099200547723
348422,0.19350106122359462,0.1262603466607106,0.1513298521311977,0.25993214736840564
344677,0.1652748125577606,0.10208253671447971,0.11364782968550692,0.2302602084205834
198168,0.15311073358404106,0.09720942799332719,0.09878916515940024,0.23037759476905298
28750,0.15485620583201234,0.09843247635788213,0.10207258393095907,0.23850132305456667
116904,0.1724536715993212,0.09124537413701174,0.09432265929597693,0.23974825880136563
272735,0.16042041303122065,0.08938037815075962,0.09240802712890127,0.23245652342609213
170808,0.14637799430179346,0.07682146427027403,0.08294370341771111,0.2136548244726043
167632,0.17230567556294168,0.09252918393309952,0.09506641156565802,0.250237664937781
364894,0.18413985727604038,0.0907763574697314,0.07728145161394595,0.25077244514417935
366371,0.19590867975133153,0.10713536482928816,0.07963308581199825,0.25342841845111264
5984,0.199884569891366,0.10432820581404147,0.0788764778047298,0.2759725111588299
316839,0.1923057182431787,0.10552449054398369,0.07737916356319512,0.26406177779887896
345389,0.21935764833805924,0.13878581839872642,0.11289396579844563,0.30241674922743333
310767,0.20634842944275614,0.13619835463978858,0.10713251162203004,0.29242595030703084
7858,0.23530066402834784,0.15224663092859528,0.12385638190540701,0.3173976406242665
177519,0.22509956100513845,0.12885010719526896,0.10504778732189322,0.3125459829985734
273532,0.23815173579248727,0.13790133223111245,0.12204424629492834,0.3248061006672406
1675,0.26043590412460427,0.14360060273584566,0.1253975409211093,0.3403311004018023
77618,0.2666126303502664,0.13977240958190573,0.12185432540178646,0.3267790030561065
285740,0.2853466496693142,0.14420496123361184,0.13299115698400793,0.33514636215329163
303301,0.3073538612388182,0.15527769900126456,0.14328693010462326,0.3672079089481566
70320,0.34692499623591105,0.16521545233184587,0.15106281143818182,0.38158263544745163
212293,0.3361273955234794,0.1862619386900899,0.1643434814128077,0.3590702120971036
231058,0.3266073106620939,0.1874270049537529,0.16434034253933708,0.3337100544866444
382393,0.32399738195382805,0.1738564590312287,0.16024712415117554,0.3405725038003033
241806,0.32668508863970114,0.17363717181932448,0.16200161345785302,0.313730473157171
171905,0.33291582227483,0.16768057657443466,0.16207270150029288,0.32286150104389105
395752,0.3161252125020945,0.1354606210107737,0.13580287304621905,0.3006648632968184
31836,0.34263845839679086,0.15068695086941805,0.14675759376285913,0.3240690078844168
144303,0.31593644370841467,0.14681210694349223,0.13174319719387065,0.305976534883287
379121,0.3380599379521553,0.17900430956066138,0.16130849372659706,0.3252982522207176
25710,0.34814720112593894,0.16851602671308594,0.14476733187108104,0.3051295180670563
347786,0.32882124092730614,0.16351656647405496,0.13970324499332312,0.2919254475869915
334143,0.34533538847271184,0.2263720145775645,0.20129538311267892,0.33650389917065243
332744,0.3077820389557657,0.23197360427566466,0.1948212869567672,0.3339394624868097
107762,0.284408714145859,0.226257290667073,0.18464932344738694,0.3057754590988949
369170,0.2571079032891826,0.22548689274125938,0.19162346055459686,0.3028375990967444
347896,0.2447204444757294,0.19392414077732348,0.17039998412378704,0.2929942281617388
189442,0.2617674970073719,0.2098033004060973,0.18723593954003168,0.3036299746428182
