id,sensor1,sensor2,sensor3,sensor4
388937,0.0221763184,0.02084729206666667,0.004453477133333333,0.0148822926
90665,0.029803978866666664,0.021517263400000004,0.007327338533333333,0.029708490066666666
62420,0.035789433999999995,0.0318231964,0.014099037533333332,0.035718548733333334
20018,0.05195318853333333,0.03859769166666667,0.01830965293333333,0.046276972933333334
57736,0.060635190533333334,0.04309118746666667,0.02273956273333333,0.0556902712
197840,0.06620738906666666,0.0606485194,0.04106936346666666,0.0934664304
60970,0.07977552213333333,0.071313131,0.05381674753333333,0.11879857353333333
75774,0.08963759046666667,0.07426056406666667,0.05893680026666666,0.12387789133333332
104332,0.1111389618,0.1146149772,0.10963043233333333,0.158502698
15738,0.11363402826666667,0.1158585368,0.111181521,0.16102024393333333
164714,0.13802701713333335,0.13255625499999998,0.1287822696,0.18144853213333334
302085,0.15566154206666669,0.14178305933333332,0.13401041646666667,0.18831377406666666
377210,0.16183201940000003,0.14323916926666666,0.13937650246666666,0.19565965346666667
336873,0.190892677,0.19433963126666665,0.19299044986666666,0.22481277866666666
59199,0.19676836666666667,0.19883312706666664,0.19742035966666666,0.23233395586666666
13892,0.18477791259999998,0.18512335073333333,0.20459899313333332,0.23690637313333335
380329,0.18199616966666668,0.1850634417333333,0.20246447946666665,0.2281361375333333
373794,0.19112331319999998,0.1758670937333333,0.1966929376,0.2372995333333333
207932,0.17792479833333333,0.17066724499999997,0.19343758286666668,0.2454113022666667
346165,0.1727353539333333,0.17617670086666667,0.1916871396666667,0.23978409679999999
363772,0.1810907185333333,0.16816800979999996,0.1795666166666667,0.20421446726666673
349709,0.18649666599999998,0.1756822663333333,0.19540792920000002,0.1960416688
376640,0.18634831886666664,0.17412768879999996,0.1951558686,0.2087036064666667
341393,0.17881496786666665,0.14592479619999996,0.15044885146666664,0.19172498766666668
265319,0.1846800773333333,0.1534894536666666,0.1538171609333333,0.19631077653333334
367059,0.1757446237333333,0.1868873239333333,0.18041785500000002,0.1878371431333333
362199,0.16638288366666662,0.17954839886666665,0.17805524353333335,0.19592909886666665
68532,0.17463161346666664,0.18875690053333333,0.18157055826666668,0.2036278205333333
272731,0.17035214866666668,0.16986738959999997,0.17132180926666665,0.18746381666666664
76048,0.16948772773333332,0.1746934212,0.18036869866666666,0.18655210919999998
336102,0.1689590175333333,0.17540597246666667,0.17650184526666668,0.17111370686666666
373861,0.17273396113333334,0.18293347740000002,0.18045596166666666,0.16766479773333334
78375,0.16426856039999996,0.20424855179999998,0.1876092999333333,0.16061672920000003
64241,0.1735728297333333,0.21333851686666666,0.19553543999999995,0.15736363660000002
84632,0.19265251559999996,0.2262008526,0.22405650406666666,0.18350625133333331
27149,0.19366405719999996,0.2398245621333333,0.24381683706666665,0.20927483993333332
70413,0.19456096006666668,0.2614086071333333,0.2609259424666666,0.20271429486666664
5255,0.20235355073333333,0.27699549846666666,0.26177707879999995,0.19746995346666665
83198,0.2363099556,0.30183554406666663,0.2842573575333333,0.20385305906666662
176305,0.2423155016,0.29573301439999994,0.28990972806666665,0.22789309006666664
272404,0.2524448662,0.2547858696,0.25607621280000004,0.2409316085333333
1587,0.26987733620000004,0.3039231394,0.30034668680000004,0.2589484563333333
348103,0.26950545179999996,0.30813484053333334,0.2994828283333334,0.2551106427333333
307478,0.2740514244666667,0.28914383453333337,0.2711954382,0.27326337640000004
17255,0.2841125956,0.2853464162,0.2611781628,0.2768757047333334
36636,0.276615772,0.2814501202666667,0.2604026073333333,0.279911136
383040,0.29986094786666667,0.2872609306666667,0.2696062211333333,0.2835714500666667
71402,0.30492835533333335,0.27514220426666663,0.27005401,0.2957510212000001
383390,0.3052395392000001,0.26914593326666664,0.2634215260666667,0.28720989900000005
82971,0.29046764960000004,0.25120895606666666,0.2382630799333333,0.27617467893333336
8757,0.27856121660000005,0.23200174340000002,0.21440654766666667,0.2519724296
133621,0.26848992879999994,0.2077886894,0.17921045006666667,0.24836175933333338
345597,0.26771593639999997,0.20601816806666667,0.18377378406666667,0.2585227510666667
61376,0.22666104253333333,0.17352009773333338,0.16007025266666663,0.2398658482666667
258771,0.2178409369333333,0.1867824316666667,0.15933250159999998,0.21454356013333334
121257,0.20672897493333334,0.18359325780000002,0.16057234919999996,0.19924383106666665
364414,0.18252663673333333,0.13698675326666662,0.11609764266666668,0.184777143
272502,0.1703617618,0.12240829973333332,0.10841665986666667,0.1755155454666667
12166,0.14912459426666666,0.12119121366666667,0.09511524966666667,0.16021388213333335
71321,0.1594991056666667,0.15543201773333332,0.13735352786666666,0.15864073946666668
352810,0.17215007813333336,0.15624965713333333,0.14253787006666666,0.16829326153333335
352804,0.15881334893333335,0.14791619686666665,0.13392445039999998,0.17215455946666666
123970,0.17293910320000003,0.16398548106666666,0.1636907862,0.17605942559999999
2627,0.1723995412,0.16878336179999998,0.18353963339999999,0.17370550726666661
373071,0.16973526866666666,0.16673542826666662,0.17859207293333332,0.16524585066666664
72240,0.17515594873333334,0.17086331453333334,0.18508027873333333,0.16740925113333333
18328,0.177130326,0.15763545693333333,0.1767478626,0.16666930233333332
343364,0.1731607204666667,0.15556739886666668,0.17696301573333334,0.1601772556
306626,0.1692968912666667,0.15162591293333336,0.17388343633333336,0.15591268006666667
200752,0.16732823173333336,0.1383626022666667,0.18164692000000005,0.169080375
12636,0.16207090486666664,0.13444570453333335,0.17522046180000003,0.16673713526666667
389256,0.16957042306666667,0.13855853653333333,0.17691934960000005,0.15881082286666667
303748,0.18147032666666665,0.14748748166666667,0.17971595826666673,0.1679756114
6620,0.17708361539999998,0.13607166560000003,0.17852406473333338,0.15863484006666664
209787,0.16222606613333332,0.10178271246666666,0.1427035823333333,0.15594459026666666
133313,0.1484649261333333,0.09864807206666666,0.1327830437333333,0.14138850699999997
348422,0.14970955693333332,0.12376267986666667,0.1498018524,0.15116932126666666
344677,0.12978992506666667,0.10091871593333333,0.11373177640000003,0.13451153586666667
198168,0.12120557586666668,0.09631444780000001,0.09950872986666669,0.13457743639999997
28750,0.12243737839999999,0.0974700228,0.10265169186666669,0.13913808619999998
116904,0.13485613953333334,0.09067942,0.09523329040000003,0.13983811419999997
272735,0.126364112,0.08891731246666668,0.09340056160000001,0.13574454406666664
170808,0.11645419393333332,0.07705125113333335,0.08434109893333334,0.12518929633333334
167632,0.1347516968,0.09189240433333334,0.09594522673333333,0.14572685226666668
364894,0.14310323319999999,0.09023627813333335,0.07892106466666665,0.14602707713333335
366371,0.15140864473333332,0.10569278866666666,0.08117210159999998,0.14751813686666668
5984,0.15421448226666662,0.10304049553333333,0.08044785946666665,0.16017435926666668
316839,0.14886598779999996,0.10417078340000001,0.07901459673333333,0.15348769006666668
345389,0.1679568877333333,0.135597144,0.113010161,0.17502011786666669
310767,0.15877611226666666,0.13315242593333335,0.107495168,0.16941129720000003
7858,0.17920808186666667,0.14831534786666667,0.12350363126666668,0.18343036953333333
177519,0.1720090304,0.126209568,0.10549962319999999,0.18070665566666666
273532,0.18122012040000002,0.13476145333333334,0.12176901446666666,0.18758946873333332
1675,0.19694634866666666,0.14014630539999998,0.12497886319999998,0.19630518206666667
77618,0.20130534493333332,0.13652930673333333,0.12158721793333332,0.18869705339999998
285740,0.21452618673333335,0.1407173225333333,0.1322476426,0.1933944772
303301,0.23005696299999998,0.15117919739999996,0.14210298726666665,0.21139378513333332
