id,sensor1,sensor2
145160,0.16547759768245915,0.02841579614139504
349181,0.24980402334294216,0.20952295637936613
212766,0.27740990658083586,0.32701790317271096
341833,0.20002053988283058,0.2892199551465712
62445,0.15064596514015893,0.2244409857847779
275044,0.14400578941965508,0.3122882725974975
16276,0.20756348364381327,0.33033324198757236
362248,0.2951063368908133,0.21014663165538167
53788,0.13143472442384038,0.08962096480360453
96125,-0.006018211018765582,-0.0017467549894560688
26859,-0.019549832291114656,-0.08907597865447273
163457,-0.04537135361684155,-0.11758006191803111
367929,-0.05993963692552054,0.0338507897411009
383019,-0.09202354864924975,0.05005673468580344
124268,-0.051053098671681466,0.21167215860463745
5289,-0.04464057408993474,0.21022798264200537
297512,-0.019641766284151735,-0.005547674901147603
31214,0.012240716299359605,0.013223704830483185
152946,-0.023584390595399046,-0.04193958407311359
32610,0.10975941341379339,-0.043161682526778974
291374,0.10538301285007928,-0.038576927514608866
16510,0.08757564118593567,-0.1563671987697659
22809,-0.16238720078626956,-0.08333188259321259
346368,-0.12249576915840947,-0.03669810409700764
380677,0.09532022666674216,0.040867289823568194
11258,0.07381619870890131,0.03258473992572969
319531,0.17045622865613413,0.1742627286512599
63025,0.12566596166688224,0.044313388227354644
67665,0.11548673337369811,0.014142876982447252
378780,0.03253834221557831,-0.09629880596523889
214966,0.01577810091683427,-0.07463594066303855
152205,-0.0995971109404527,0.004931922973470118
188809,-0.1278558594171779,0.06709541694353681
190336,-0.09556845288522675,-0.0384985154722359
342941,-0.12426547833658498,0.012426847419972475
280756,-0.1444849401287116,-0.058341324278444226
2992,-0.1921153192046239,0.005474079451397752
362766,-0.21506201925881463,0.06756206650648656
309361,-0.23949896466181114,-0.008175502033160462
26441,-0.4305276936183953,0.10310559371810257
345598,-0.28319009509363413,0.18098830812647929
198142,-0.31229465946242835,0.14736174184619633
98369,-0.32800819457347274,0.12489749806644079
11527,-0.3028814736022675,0.11516519516883521
386615,-0.3304873056151756,0.19377797996772425
381945,-0.1681116920976527,0.22496022122382098
30320,-0.17262282207684707,0.1832282368322116
22081,-0.11624143749446705,0.03745887211115395
27736,-0.11494320390625667,0.19838364947520679
359324,-0.20159168274900807,0.22836233724159577
355085,-0.16476502843860896,0.26218459863599086
82120,-0.1701720014417223,0.27161779828022725
22369,-0.175436300923431,0.29915040261302156
280691,-0.00045391555823326435,0.4465520064335977
22709,-0.03489932082129027,0.2897919670992292
42443,0.0008981898731701132,0.26717291769260076
351222,-0.0009451526576188495,0.12070688580572908
119967,0.1732562391482127,0.17408777265505967
349173,0.2068043646745135,0.19193788829266203
145282,0.24940122499512934,0.2366742432086069
5889,0.06275385537426194,0.20624589379428096
126681,0.05851727757681152,0.22563152502089925
20161,-0.0055390164271023196,0.19828583311362122
373524,0.17028223960137484,0.05936972669510587
201806,0.18807167921464862,0.03218712741006488
119928,0.22473914740561032,0.07112116872692802
203858,0.381964185758341,0.007776058567416741
40006,0.36602601272942525,-0.0796400205478367
75600,0.3224813793402016,-0.24324820696673743
393479,0.323535906338827,-0.3155011752348058
337054,0.34530519950864463,-0.341807199235563
67134,0.28944596677238127,-0.2514654874803295
70796,0.16424946881958546,-0.2532256526545734
346057,0.15887350848772225,-0.27832967368832484
359938,0.0840431402216381,-0.2768776054860665
117889,0.09130558258140091,-0.24057667128942453
53079,0.10373930635709677,-0.3044586790407756
336086,0.10691160658352591,-0.365530713368797
43037,-0.013923184635215389,-0.2376783980234855
158570,0.03363319291126301,-0.1198510492172099
32901,-0.051242943934935094,-0.22561732783462726
352881,-0.20318566186552234,-0.10591874411661609
212316,-0.12846796141243444,0.1460914706954071
19946,-0.2781346608435029,0.1912007484600628
368146,-0.07564415666067148,0.15795980343060806
333291,-0.2537677763618916,0.25875807363549114
45938,-0.1128120817604926,0.1948159116988826
319178,-0.1294607560539066,0.1692024910979877
291304,-0.1724006230088193,0.14157210985507784
26994,-0.18131481726039922,0.01219314107122178
278602,-0.15093529003173792,-0.061018280323320115
85206,-0.14526442594875266,0.10182000598198904
6558,-0.10566121541869751,0.28290115792418447
80546,-0.06587253786946969,0.2404399111063767
226039,-0.14884498128933416,0.03823515392497466
207222,-0.0024636579612158094,0.04972540002069352
337772,0.20088377130778812,-0.15837170909970633
342563,0.1818067514955802,-0.32726975559867794
234818,0.22449483886218888,-0.2957397714814129
28837,0.11482516486964389,-0.15933768928027178
305052,0.18557576771135934,-0.14703631955145946
43391,0.06018847979319693,-0.11139015376935783
193975,0.05093610483252297,-0.0949786772690051
145264,0.09403384009290923,0.0011096845766429622
284423,0.14795761828034096,0.06022170075678978
236212,0.1422404030830113,0.09602094386343496
338049,0.10350655494316324,-0.01919459328511781
390860,0.12429910006489384,-0.17149394874506313
151198,0.0049175359006777344,-0.15180042573544955
125057,0.0032121795716848617,-0.13610788548625524
368747,-0.062138229970192485,-0.11431222734673352
34499,-0.2197609655238588,0.09166273459613361
18919,-0.04660768350869038,0.06691381699210863
202022,0.026086171806268953,-0.04829112886872734
362581,-0.05291992985237213,-0.011600548047210502
128100,-0.15344266527017308,-0.14326879395982034
79958,-0.14701667235416224,-0.15958472645706015
258555,-0.07963378868783653,-0.0916307162502579
137993,0.05696730352639558,-0.051295941148988417
212294,0.01780159456341067,-0.06871811013232174
133596,-0.015439308393406972,-0.12548606567138415
166184,0.09958690940173415,-0.08228819834766313
99796,0.12088325119959106,0.06075574998866563
151382,0.31343095077247557,0.12340024378253897
396768,0.33385585554814307,0.20219518117286422
321584,0.32272939533320144,0.1851535483458486
353392,0.29234577596400296,0.15058130849452006
209060,0.08104216133152202,0.11704914306479706
275720,0.17032758786273738,0.06525664946279708
342526,0.34153653562695285,-0.08532501539178583
171443,0.36823309988309194,-0.021138983796865872
359500,0.5130429694766081,-0.18034206074227763
380606,0.4334577180941703,-0.21390684387781128
360341,0.36312688056066067,-0.40280352823231147
11921,0.3692814293668282,-0.3453751688583133
41664,0.3664820366581574,-0.34946725999704664
260421,0.36954964528382195,-0.26902546278420625
213302,0.43475414054810263,-0.3632185008878664
346730,0.5290671081984759,-0.5353819614054155
230533,0.5468415727950855,-0.5726183831557735
5202,0.5264403238454607,-0.4068141074666043
226250,0.5288554939869945,-0.4132303030467071
390129,0.5455248249384013,-0.4297164095033717
