id,sensor1,sensor2,sensor3
388937,0.08793985440858317,0.4393320983499725,1.8568892978419245
90665,-0.7851144911087249,0.6489366543759683,-0.6059032310710906
62420,-0.49908758071552894,-0.9840232357071392,-0.19452873699423798
20018,-0.48294539712138623,0.32605142535757126,0.930433214307336
57736,-0.6689974367275775,-0.11519425934819061,-0.08429524581064525
197840,0.4728216467231426,1.916491879899029,-2.9081109938361585
60970,0.05248454173481193,1.447509865700005,-0.8422098506324289
75774,-0.7272899938407155,-0.4666940294318228,0.2760961340547218
104332,2.415184432272279,0.6585947026720645,-1.9304413502553557
15738,-1.0355346750929486,-1.0087316313352266,-0.36866244628010153
164714,0.4941098884531774,1.114009089872192,0.8190289013406526
302085,-0.398693009711356,-0.14407341759511555,1.3858311989435137
377210,-0.7914830343393633,-0.35475325005812025,-0.43484208883098346
336873,2.8793254195371927,-0.11755843608347141,-0.4069443766324259
59199,-0.7334343257923768,-0.4839904554705265,-0.33562320362236747
13892,-0.21065542852323313,0.8028631388091995,-0.937597272998386
380329,-1.0036481083661153,-0.43452324606239684,-0.2566886497811956
373794,-0.7179977155927326,1.1280165886504228,0.5133985418934968
207932,-0.8439150284817212,0.8065259569942084,-1.3439390323611307
346165,-0.7060512062886086,-1.271761471344293,-0.12902440413358207
363772,-0.46798050983458583,-0.9073346639249119,1.1461084260256518
349709,0.7787917740052723,0.14235270529733407,-0.3493897427855591
376640,-0.632063441855632,1.013022750517785,-0.626239921729778
341393,-0.21102480647315514,0.6834278088636029,0.20506254807040003
265319,-0.5562446628300938,-0.6151277526056992,0.1257120336812035
367059,2.131872521775543,-2.55039693286882,-0.5143062069371211
362199,-0.7377410923030612,0.6394174317912997,-0.4906547518923957
68532,-0.1852861438087055,0.43419653481552406,0.21156759306579323
272731,1.7195685059173687,-0.9987636993042587,0.1915591575546224
76048,-0.3161570009856577,-1.062774448408658,-0.823983012347156
336102,-0.5095426038674494,-0.8957321102452608,0.2979544434749758
373861,-0.6339398585328523,-1.0612799395954424,0.45770482053165884
78375,-0.05545689880640379,-1.344857758228554,0.027315042845823877
64241,-0.21273691786445081,0.3539037405806435,-0.10352484068893426
84632,1.2117973430508682,1.4752348093299827,-0.7493555536470055
27149,0.9126941953362502,0.9198977905999787,-1.3045639848388166
70413,1.920594160339705,-1.9669811156537373,-0.23277457876364757
5255,-0.08450392558229623,0.07690068278949638,1.1906045952118947
83198,1.8510551202177616,1.6073200568020631,3.665793450909665
176305,-0.17553704869187742,2.5797402649680863,-1.2251017461055986
272404,0.10352137492436558,2.215005756472546,0.9086460393518508
1587,2.6608780624162676,0.2550490102968248,-0.705324526431986
348103,-0.13908956138475467,-0.20488226227449932,0.6009360496246845
307478,0.5093566207936323,2.808161856771501,0.8208714486977213
17255,-0.5653402182804135,0.30500328724961745,0.8162771549756228
36636,-0.7265437373279342,-0.7726031279140951,-0.9849302623161332
383040,0.2310674526635628,0.1792129409704979,2.934070853189115
71402,-0.18212647698263104,0.8887168356842559,-0.5000845305565207
383390,-0.7078402123138868,-0.13960449931396843,0.7569075846355929
82971,-0.5022263051559477,0.8319370096832485,-0.9309428870511642
8757,-0.912496776816612,-0.9863841466348964,-0.33492242577479264
133621,-0.15132003714564496,-0.9986701479953655,0.1732285165737203
345597,0.12269900237982975,1.1543301230195904,0.058164092193005626
61376,-0.7335844639741707,-0.6731795318401733,-0.07826761304520058
