id,sensor1,sensor2,sensor3,sensor4
388937,0.027287061831298753,0.04853035161524552,0.1673433880521267
90665,-0.2436150003614447,0.07168409531460943,-0.05460417033853701
62420,-0.1548630454963398,-0.10869907708950857,-0.01753098472803414
20018,-0.1498542498281205,0.036016922907940924,0.08385090410040957
57736,-0.20758476965574787,-0.012724810982902984,-0.007596711364018578
197840,0.14671292778546613,0.2117032312197971,-0.26207978424226364
60970,0.016285550449642472,0.15989763327740816,-0.07590018964485631
75774,-0.2256725026972465,-0.051552858145639285,0.0248818615921306
104332,0.7494131913296798,0.07275096131754197,-0.17397191979247115
15738,-0.3213184613250527,-0.11142846365648885,-0.03322396379784038
164714,0.15331850579413736,0.12305782581588268,0.0738111159465703
302085,-0.12371138070292853,-0.015914916393683004,0.12489149911579198
377210,-0.24559111044348242,-0.03918743935767979,-0.03918809187882737
336873,0.8934325771145806,-0.012985967244133784,-0.03667394217499989
59199,-0.22757904174037508,-0.053463489398165503,-0.030246457916661987
13892,-0.06536476256266288,0.0886874202264456,-0.0844965310933369
380329,-0.311424304418443,-0.04799914687682952,-0.023132853627210584
373794,-0.2227891800807652,0.12460514922683033,0.04626762161930088
207932,-0.26186035577852096,0.08909202953017917,-0.12111616522976687
346165,-0.21908226994039545,-0.14048377436309065,-0.01162771574709055
363772,-0.14521076016760678,-0.10022775581013835,0.1032876151039942
349709,0.24165310977492954,0.01572483974516642,-0.031487102314795026
376640,-0.19612443453778028,0.11190247755971719,-0.05643691864536829
341393,-0.06547937770532403,0.07549412390388696,0.018480294757789145
265319,-0.17259844936124003,-0.06794943104400719,0.011329203986249974
367059,0.6615036800931766,-0.28172687671905816,-0.04634942064942779
362199,-0.22891539833159705,0.07063256454580649,-0.04421794483977842
68532,-0.05749286824038197,0.04796305706744153,0.019066531250306856
272731,0.5335689086556124,-0.11032736667733212,0.017263365390094737
76048,-0.098101090709238,-0.11739824579784008,-0.07425758182990441
336102,-0.15810715893174104,-0.09894609209418632,0.02685173861157819
373861,-0.1967066722300864,-0.11723315647595846,0.04124848771791391
78375,-0.017207850034315186,-0.14855827772304364,0.0024616393771678055
64241,-0.0660106327285504,0.03909359919940916,-0.009329687886389937
84632,0.37601141426958246,0.1629602396017106,-0.067532134171222
27149,0.2832020033316874,0.10161552819739991,-0.11756767482446623
70413,0.5959456262291201,-0.21728047079132792,-0.020977710791907134
5255,-0.026220919489338135,0.00849475189553242,0.10729762244025298
83198,0.5743681958335629,0.1775508955703544,0.33036234130245
176305,-0.05446779885584435,0.28496825659930947,-0.11040651542348418
272404,0.03212188804973182,0.24467824817519937,0.08188743773902088
1587,0.8256500389158286,0.028173716865470683,-0.06356404556080233
348103,-0.04315842330100078,-0.022632100557305218,0.05415652654346678
307478,0.15804944981146846,0.3102006040839752,0.07397716683486866
17255,-0.17542073040357314,0.03369186278358019,0.07356312778684565
36636,-0.22544094502930154,-0.08534478040081958,-0.08876219346118645
383040,0.07169845697874988,0.019796566360539863,0.26441929410024456
71402,-0.056512447876609084,0.09817115727289324,-0.045067759156695586
383390,-0.2196373847783337,-0.015421262102684435,0.06821272533719706
82971,-0.15583696759858923,0.09189903435988381,-0.08389683595205476
8757,-0.2831407458803504,-0.10895987259679485,-0.030183303619084105
133621,-0.04695344605329044,-0.11031703263178502,0.015611402846890707
345597,0.03807255864924769,0.12751184573266652,0.005241764418517536
61376,-0.22762562846578416,-0.07436205891417795,-0.007053499396522257
258771,-0.07381718879739457,-0.1519858847703368,-0.024066220451711196
121257,-0.09322118173983601,0.0023653007453100783,0.023793494053660935
364414,-0.2254197140794711,0.058372345706069334,-0.1400469513343292
272502,-0.34741999230231607,-0.11427714024627604,-0.03276722765857634
12166,-0.14350582613186766,0.027096317897120747,-0.018214043140495753
71321,0.6143678281954141,-0.20633803718884772,0.05864298951434656
352810,-0.07079494810491987,0.09566657263090234,-0.021088473133332383
352804,-0.1404232404336943,0.04945785840219,0.10591298907514671
123970,0.47524719193208703,0.07748299642069698,-0.024887701837112086
2627,0.015541434536527843,-0.11965058571766568,-0.025339587784000573
373071,-0.26903373660741425,-0.005832895010690481,-0.042060832112035706
72240,-0.14573085146497322,-0.08618847961637104,-0.0035804037466904345
18328,-0.24831982221428262,-0.01505201698479322,0.056334062386200895
343364,-0.02148499813784549,0.034003551215096156,-0.010485709586970413
306626,-0.3293048231280487,-0.12201575703335386,-0.021099106810150026
200752,-0.07810916226234682,0.052390657731338136,-0.20832500184323852
12636,-0.22795990221428947,-0.022893987971585816,0.00048151139500404727
389256,-0.16492091608980702,-0.018488744250775235,0.0005240284969898618
303748,-0.1469308964107126,0.01685907122738836,0.0643736584463381
6620,-0.31682445433012385,-0.04922177963397911,-0.038885660242463115
209787,-0.14717507511471484,-0.061067814209414026,0.007842389122912463
133313,-0.3185577011618258,-0.12876686926091813,-0.05153310628386969
348422,0.308351615568024,-0.0002639651098317597,0.031627445878982
344677,-0.25788606081284005,-0.04260768289213511,-0.020213668246982695
198168,-0.2112164542101786,-0.11448293180316776,-0.06070175354649886
28750,-0.20363484825584988,0.04420071912892087,-0.06969989182987113
116904,-0.22444908801082133,0.05445373058663197,0.16752553162314684
272735,-0.33775199199477113,-0.104404996749842,-0.016311913592792653
170808,-0.3089833980181351,-0.07118484527398886,-0.046892225564011916
167632,0.0876338981190829,0.13575472160829657,0.05015927957840624
364894,-0.22701501344806752,0.15647729003782915,-0.015108029205043269
366371,-0.01753651287222574,-0.04301328103230179,0.12120772980942829
5984,-0.13678515297414406,0.17049224367162694,-0.0450876166491232
316839,-0.2005997426342704,-0.1014882763610718,0.05118235960491571
345389,0.48936787349148697,0.08293900440057958,-0.04807864402508233
310767,-0.28922698389493445,-0.16108965009931295,-0.04464504708768731
7858,0.13167502058670827,0.05054216000000025,0.06072311548741752
177519,-0.1235809059606999,0.08445034145640523,0.00452157561409923
273532,0.0551971614698164,0.014892103492833292,-0.02047646813521395
1675,-0.023512918770611124,0.053637967363581535,0.07373769423272879
77618,-0.2800490519202185,0.005878526478912349,0.03917788897316579
285740,0.0013533160238864972,0.14713786479228205,0.24975938002025092
303301,-0.0015312037947846635,0.13309108295491692,0.0349337271503211
70320,0.012816214049434671,0.1334923487016023,0.22624824707587063
212293,0.3194931701908887,-0.20555149784561813,0.014675544241105107
231058,-0.3009015382182557,-0.06612567693925693,-0.007488584383556422
382393,-0.17069112198753145,0.07233455098999486,0.06338001671917738
241806,-0.16911994600183508,-0.00511924481690082,0.05911303938006618
171905,-0.21283408944808993,0.01969030273620831,0.057978550421737135
395752,-0.15046143885821528,0.08152205870255028,-0.05410194070500851
31836,0.0864117502879414,0.013627402446521691,0.08169954580011303
144303,-0.17326214267131423,-0.13860805547897825,-0.033998429683286
379121,0.5594062683449914,0.08250522322653661,0.047866674471896964
25710,-0.20738142200419654,0.011504198617725586,0.19908185082680055
347786,-0.20723911703447437,-0.0853423394213027,-0.032009291891262975
334143,1.0186869547739594,-0.07694159226634303,-0.1497579842368428
332744,-0.13998100317599663,-0.05108821900658629,-0.013791816695515317
107762,-0.285777249133993,-0.11175517636838155,-0.02831654391398958
369170,-0.02101489008583962,-0.018468079508538265,-0.038391448867844166
347896,-0.22524238490043944,-0.11702905385871218,-0.021732586725488494
189442,0.08018345197262777,-0.03737006345389199,0.0503598706361596
201985,-0.168606875225915,0.15643747275154526,-0.06176267769181136
105390,-0.06278206674296588,-0.04151002614133577,-0.046957596097519205
338128,0.25123610812232194,-0.19853073404828597,0.05507880398211931
