id,sensor1,sensor2,sensor3,sensor4
388937,0.027287061831298753,0.04853035161524552
90665,-0.2436150003614447,0.07168409531460943
62420,-0.1548630454963398,-0.10869907708950857
20018,-0.1498542498281205,0.036016922907940924
57736,-0.20758476965574787,-0.012724810982902984
197840,0.14671292778546613,0.2117032312197971
60970,0.016285550449642472,0.15989763327740816
75774,-0.2256725026972465,-0.051552858145639285
104332,0.7494131913296798,0.07275096131754197
15738,-0.3213184613250527,-0.11142846365648885
164714,0.15331850579413736,0.12305782581588268
302085,-0.12371138070292853,-0.015914916393683004
377210,-0.24559111044348242,-0.03918743935767979
336873,0.8934325771145806,-0.012985967244133784
59199,-0.22757904174037508,-0.053463489398165503
13892,-0.06536476256266288,0.0886874202264456
380329,-0.311424304418443,-0.04799914687682952
373794,-0.2227891800807652,0.12460514922683033
207932,-0.26186035577852096,0.08909202953017917
346165,-0.21908226994039545,-0.14048377436309065
363772,-0.14521076016760678,-0.10022775581013835
349709,0.24165310977492954,0.01572483974516642
376640,-0.19612443453778028,0.11190247755971719
341393,-0.06547937770532403,0.07549412390388696
265319,-0.17259844936124003,-0.06794943104400719
367059,0.6615036800931766,-0.28172687671905816
362199,-0.22891539833159705,0.07063256454580649
68532,-0.05749286824038197,0.04796305706744153
272731,0.5335689086556124,-0.11032736667733212
76048,-0.098101090709238,-0.11739824579784008
336102,-0.15810715893174104,-0.09894609209418632
373861,-0.1967066722300864,-0.11723315647595846
78375,-0.017207850034315186,-0.14855827772304364
64241,-0.0660106327285504,0.03909359919940916
84632,0.37601141426958246,0.1629602396017106
27149,0.2832020033316874,0.10161552819739991
70413,0.5959456262291201,-0.21728047079132792
5255,-0.026220919489338135,0.00849475189553242
83198,0.5743681958335629,0.1775508955703544
176305,-0.05446779885584435,0.28496825659930947
272404,0.03212188804973182,0.24467824817519937
1587,0.8256500389158286,0.028173716865470683
348103,-0.04315842330100078,-0.022632100557305218
307478,0.15804944981146846,0.3102006040839752
17255,-0.17542073040357314,0.03369186278358019
36636,-0.22544094502930154,-0.08534478040081958
383040,0.07169845697874988,0.019796566360539863
71402,-0.056512447876609084,0.09817115727289324
383390,-0.2196373847783337,-0.015421262102684435
82971,-0.15583696759858923,0.09189903435988381
8757,-0.2831407458803504,-0.10895987259679485
133621,-0.04695344605329044,-0.11031703263178502
345597,0.03807255864924769,0.12751184573266652
61376,-0.22762562846578416,-0.07436205891417795
258771,-0.07381718879739457,-0.1519858847703368
121257,-0.09322118173983601,0.0023653007453100783
364414,-0.2254197140794711,0.058372345706069334
272502,-0.34741999230231607,-0.11427714024627604
12166,-0.14350582613186766,0.027096317897120747
71321,0.6143678281954141,-0.20633803718884772
352810,-0.07079494810491987,0.09566657263090234
352804,-0.1404232404336943,0.04945785840219
123970,0.47524719193208703,0.07748299642069698
2627,0.015541434536527843,-0.11965058571766568
373071,-0.26903373660741425,-0.005832895010690481
72240,-0.14573085146497322,-0.08618847961637104
18328,-0.24831982221428262,-0.01505201698479322
343364,-0.02148499813784549,0.034003551215096156
306626,-0.3293048231280487,-0.12201575703335386
200752,-0.07810916226234682,0.052390657731338136
12636,-0.22795990221428947,-0.022893987971585816
389256,-0.16492091608980702,-0.018488744250775235
303748,-0.1469308964107126,0.01685907122738836
6620,-0.31682445433012385,-0.04922177963397911
209787,-0.14717507511471484,-0.061067814209414026
133313,-0.3185577011618258,-0.12876686926091813
348422,0.308351615568024,-0.0002639651098317597
344677,-0.25788606081284005,-0.04260768289213511
198168,-0.2112164542101786,-0.11448293180316776
28750,-0.20363484825584988,0.04420071912892087
116904,-0.22444908801082133,0.05445373058663197
272735,-0.33775199199477113,-0.104404996749842
170808,-0.3089833980181351,-0.07118484527398886
167632,0.0876338981190829,0.13575472160829657
364894,-0.22701501344806752,0.15647729003782915
366371,-0.01753651287222574,-0.04301328103230179
5984,-0.13678515297414406,0.17049224367162694
316839,-0.2005997426342704,-0.1014882763610718
345389,0.48936787349148697,0.08293900440057958
310767,-0.28922698389493445,-0.16108965009931295
7858,0.13167502058670827,0.05054216000000025
177519,-0.1235809059606999,0.08445034145640523
273532,0.0551971614698164,0.014892103492833292
1675,-0.023512918770611124,0.053637967363581535
77618,-0.2800490519202185,0.005878526478912349
285740,0.0013533160238864972,0.14713786479228205
303301,-0.0015312037947846635,0.13309108295491692
70320,0.012816214049434671,0.1334923487016023
212293,0.3194931701908887,-0.20555149784561813
231058,-0.3009015382182557,-0.06612567693925693
382393,-0.17069112198753145,0.07233455098999486
241806,-0.16911994600183508,-0.00511924481690082
171905,-0.21283408944808993,0.01969030273620831
395752,-0.15046143885821528,0.08152205870255028
31836,0.0864117502879414,0.013627402446521691
144303,-0.17326214267131423,-0.13860805547897825
379121,0.5594062683449914,0.08250522322653661
25710,-0.20738142200419654,0.011504198617725586
347786,-0.20723911703447437,-0.0853423394213027
334143,1.0186869547739594,-0.07694159226634303
332744,-0.13998100317599663,-0.05108821900658629
107762,-0.285777249133993,-0.11175517636838155
369170,-0.02101489008583962,-0.018468079508538265
347896,-0.22524238490043944,-0.11702905385871218
189442,0.08018345197262777,-0.03737006345389199
201985,-0.168606875225915,0.15643747275154526
105390,-0.06278206674296588,-0.04151002614133577
338128,0.25123610812232194,-0.19853073404828597
318246,0.6028620571768759,0.25634446662889243
164697,0.0025269909936768142,-0.047952888984315045
330032,-0.2038763402608029,-0.02898118286563603
227543,0.07277635125854959,0.13697202674185951
361298,-0.2657317392210037,-0.09455228181663905
366474,-0.041522366102908936,-0.07668291980608963
198195,-0.17471760531267383,0.17935788848264342
17901,-0.3082526165400318,-0.03401926215569272
74026,-0.07262411026924609,0.052623165277361134
5360,-0.32084035506258307,-0.0973546561655085
64335,-0.2185423189060068,0.020939418508477997
250022,-0.057537476177371316,-0.10181049281501836
145003,-0.09632794289456192,0.003374668082481047
164661,-0.05317471510548949,-0.016613143889935594
352086,0.9629701562552622,0.062494124360348235
65924,-0.053608722292209254,0.04045661076048604
355838,-0.0907373247902935,-0.05733744184193401
352814,-0.2636664721168056,0.1125627143006693
208766,-0.02229653330811826,0.06838551421940733
161541,0.6817471697156294,0.201150923795097
7999,-0.17955348923080752,0.0036493395931323225
