id,sensor1,sensor2
388937,0.005862656960572211,0.029288806556664833
90665,-0.04647830911334278,0.0725512501817294
62420,-0.07975081449437804,0.006949701134586775
20018,-0.11194717430247045,0.028686462825091526
57736,-0.15654700341764227,0.021006845535212152
197840,-0.1250255603027661,0.14877297086181407
60970,-0.12152659085377863,0.24527362857514773
75774,-0.17001259044315967,0.21416069327969287
104332,-0.009000294958341065,0.25806700679116384
15738,-0.07803593996453764,0.1908182313688154
164714,-0.04509528073432582,0.2650855040269615
302085,-0.07167481471508289,0.25548060952062046
377210,-0.1244403503377071,0.23183039285007911
336873,0.06751467763143908,0.2239931637778477
59199,0.01861905591194729,0.19172713341314593
13892,-0.0012872962835071295,0.21596253611042776
380329,-0.015856204100666488,0.14373187608120344
373794,-0.030450213092480076,0.2845345310383742
207932,-0.054514855183169036,0.3165661664808167
346165,-0.05698510648723783,0.23946168568107654
363772,-0.11970525025775303,0.051206582759480486
349709,-0.07128476810638901,-0.0358038946006976
376640,-0.0649363313073835,0.06284389072927626
341393,-0.24001694722374575,0.06449943114204547
265319,-0.20806427973955546,0.09073968972401397
367059,-0.09888010418473106,-0.15355404512538684
362199,-0.12148330969084475,-0.10132132183295914
68532,-0.0810701836554675,-0.04872466950804952
272731,-0.15838731123012245,-0.10747168705610198
76048,-0.13056882290967445,-0.14605728658531078
336102,-0.15049463459928894,-0.25929696985560813
373861,-0.1258474179437381,-0.3010807494244778
78375,-0.08167803015798286,-0.46593903921640956
64241,-0.039599489450164796,-0.49611385364398053
84632,0.08825708050580033,-0.3129807682656955
27149,0.18030206085052272,-0.19116527129736952
70413,0.2564222199394849,-0.3317875260274409
5255,0.2929261876910406,-0.3941956638759934
83198,0.43039818280376835,-0.3326028473467627
176305,0.4557786904129828,-0.11961164617517708
272404,0.32055528062290434,0.19808186644758072
1587,0.5471298909375263,0.17245730501461565
348103,0.550209663099123,0.12985205187528076
307478,0.4695288707575405,0.3836470889469981
17255,0.45291665627122346,0.4748322713242164
36636,0.4384499140405245,0.48304087014629415
383040,0.49611706812028544,0.5657403955173569
71402,0.4876724295752037,0.7146453684448775
383390,0.4546655432785746,0.6817448191185701
82971,0.3403973000647869,0.6388582991421211
8757,0.21871790192126275,0.5117728366597961
133621,0.08059028875557277,0.5763269011703542
345597,0.09440381728638113,0.6481555305190272
61376,-0.07790548832641433,0.4961222246095447
258771,-0.0820627272525027,0.23241374332401543
121257,-0.10899283153065628,0.0861741879275156
364414,-0.3348163900193472,0.10439952050703391
272502,-0.4001873418780833,0.04909034284830627
12166,-0.46497684352676016,-0.12176740694151042
71321,-0.29528985344050374,-0.26662910841534737
352810,-0.2620639811975118,-0.1573859991640888
352804,-0.3076385745162044,-0.13948495752902842
123970,-0.19338939763707355,-0.1519705777861623
2627,-0.14286095486959496,-0.21487456251501383
373071,-0.16718141230274644,-0.2738572708299718
72240,-0.13765873672388357,-0.26011438824554173
18328,-0.1809225367667061,-0.2026204999460417
343364,-0.19371854708878586,-0.2590541802803996
306626,-0.21556444028232694,-0.28781391309642534
200752,-0.21648657577146313,-0.16446955603285346
12636,-0.24543534652339832,-0.17971392159718005
389256,-0.232437109434584,-0.22610076036002225
303748,-0.1893617940776357,-0.14695805888370592
6620,-0.22659950286011232,-0.1930171934451556
209787,-0.3902178810669026,-0.10534440069432838
133313,-0.44344999662994594,-0.24079340210545777
348422,-0.3470301970364824,-0.2708012801038267
344677,-0.5045447287880099,-0.3432778346430908
198168,-0.553263924832074,-0.34015907677680784
28750,-0.5392128976317689,-0.309963028384578
116904,-0.556125602277754,-0.22508331185181119
272735,-0.5753402079360761,-0.2790091964270626
170808,-0.6371095734189605,-0.3424919962468509
167632,-0.5475298043927531,-0.1869235852695344
364894,-0.579522399649842,-0.12410571691924992
366371,-0.5343126897946592,-0.13624801679756038
5984,-0.5282676883763735,-0.022195111472888357
316839,-0.5397985023871924,-0.09361953875694445
345389,-0.3665871434111229,-0.013858492130829674
310767,-0.3971071611734489,-0.07422319391678231
7858,-0.30037413742925095,0.033992537004000456
177519,-0.39317534187894815,0.08511891163387364
273532,-0.3259090475559572,0.11982090872284251
1675,-0.2855807247276426,0.22128443268133374
77618,-0.30199840523018917,0.19815640558085126
285740,-0.25348449618742086,0.25409269261093465
303301,-0.18124706892550918,0.3974251949506405
70320,-0.11210804812285852,0.5209509997591271
212293,-0.06229281394012122,0.3149674965398354
231058,-0.07816741969337164,0.18062321462691883
382393,-0.11107286553157711,0.2502373885693636
241806,-0.1180200334085897,0.1442531798365205
171905,-0.12064859704616768,0.21738629846978397
395752,-0.25811666872116723,0.21653115015394442
31836,-0.17741024993437918,0.3219755531686968
144303,-0.24292635400466867,0.20782051643545968
379121,-0.09618576550964726,0.2066466079499797
25710,-0.152601079463874,0.2046019557433339
347786,-0.1920748667756186,0.12072522324239612
334143,0.08696007427684566,0.070742019820318
332744,0.05659423147018193,-0.048890441714257354
107762,-0.004476361858103919,-0.19665888943327747
369170,-0.011745013916311556,-0.2883693229656935
347896,-0.12878208128075147,-0.23494467938571179
189442,-0.046905528058390725,-0.21759022855732552
201985,-0.04645772521834567,-0.16683283397148993
105390,-0.023610908222665296,-0.1887952249120583
338128,0.07609511329041777,-0.32049494519531396
