id,sensor1,sensor2,sensor3
388937,0.005872452551297164,0.029337743610935774,0.12399945812878106
90665,-0.046555967161003436,0.0726724720710781,0.08353841803413954
62420,-0.07988406573933787,0.006961313007570802,0.07054816707744782
20018,-0.11213422067234284,0.028734393456385655,0.13268068867322436
57736,-0.15680856918637312,0.02104194471680662,0.12705161600017897
197840,-0.12523445862772703,0.14902154742757576,-0.06714638375841112
60970,-0.12172964294333607,0.24568344277667864,-0.12338752060513399
75774,-0.17029665511985329,0.2145185225906774,-0.1049503574128933
104332,-0.009015333055642144,0.2584981967439687,-0.23386147864088275
15738,-0.07816632592006441,0.19113705904539943,-0.25848004024511634
164714,-0.0451706279560158,0.2655284208003681,-0.20378688213596907
302085,-0.07179457221666584,0.25590747800462976,-0.11124376826985455
377210,-0.12464827086755834,0.23221774548920457,-0.14028167777221165
336873,0.06762748418902079,0.22436742162242426,-0.16745663227791158
59199,0.0186501654673289,0.19204747972411287,-0.18986889747486568
13892,-0.0012894471559903482,0.216323376021391,-0.37647927911424145
380329,-0.015882697359075812,0.1439720297592525,-0.35315940813381086
373794,-0.030501090676986163,0.28500994412017533,-0.30588540042711415
207932,-0.05460594105317576,0.3170950994586574,-0.45776355842920546
346165,-0.057080319764139575,0.239861789027224,-0.460750484683262
363772,-0.11990525916958929,0.05129214101924375,-0.1900175918919106
349709,-0.07140387390056896,-0.035863717356868774,-0.15710802296984266
376640,-0.06504482984805286,0.06294889312619083,-0.21736427093108462
341393,-0.24041797832583278,0.06460719969028378,-0.07475947131699609
265319,-0.20841192288881655,0.09089130167556148,-0.04174610444631342
367059,-0.0990453175066,-0.15381061012489564,-0.13078363141287697
362199,-0.12168628946429001,-0.10149061405098622,-0.2560917159391584
68532,-0.08120563936171582,-0.04880608087561195,-0.21292573378957438
272731,-0.15865195186785208,-0.10765125558074912,-0.1729588310702761
76048,-0.13078698316692025,-0.146301325663737,-0.20557054988632373
336102,-0.15074608779819693,-0.25973021488597714,-0.12306280776575675
373861,-0.12605768946538082,-0.30158380867156653,-0.0753570003638367
78375,-0.08181450148148492,-0.466717551103023,-0.10781671164404266
64241,-0.039665654056789346,-0.4969427829666339,-0.0249842628807475
84632,0.0884045444022944,-0.313503710599066,-0.06640877132584738
27149,0.18060331763679477,-0.1914846788238626,-0.23005991162350495
70413,0.25685066170849913,-0.3323418915368793,-0.22227257763158542
5255,0.2934156219299087,-0.39485430370684993,-0.10094723213746055
83198,0.43111731143023646,-0.333158575131703,0.13015365103329668
176305,0.4565402259321965,-0.11981149868910546,0.03994893235613989
272404,0.32109087879192943,0.19841283053209122,0.13497091761289642
1587,0.548044060148015,0.17274545443028383,0.12063568731646822
348103,0.5511289781313482,0.1300690145192697,0.14663695604145632
307478,0.4703133806960244,0.3842881037447968,0.18866120766820518
17255,0.4536734097751697,0.47562564242270855,0.29819459351658595
36636,0.43918249586139785,0.4838479565406031,0.2125260463691187
383040,0.49694600281383045,0.5666856599952772,0.3778929567901751
71402,0.4884872545871547,0.7158394300435432,0.3426742383694025
383390,0.45542521890152987,0.6828839090008291,0.4001322433353813
82971,0.340966051171621,0.6399257322994288,0.3880061941566096
8757,0.2190833456212523,0.5126279297150067,0.4527569728071314
133621,0.08072494263185519,0.5772898540576905,0.47986907037748805
345597,0.0945615514269303,0.6492384979083488,0.4042468946771786
61376,-0.07803565631748147,0.4969511679187834,0.15422577404762072
258771,-0.08219984134519914,0.23280207065132918,0.21820290463998127
121257,-0.10917494165185364,0.08631817163348206,0.17515598404515823
364414,-0.3353758162908641,0.10457395591774374,0.11848306148500427
272502,-0.4008559928738193,0.04917236519931942,0.054073594549774964
12166,-0.46575374773357286,-0.12197086139740979,-0.014238994398292407
71321,-0.2957832369983322,-0.2670746043123376,-0.025294639216599052
352810,-0.26250184947478383,-0.15764896676461834,0.02485078181191906
352804,-0.3081525908721733,-0.13971801526469857,-0.09260050300959462
123970,-0.19371252133381012,-0.15222449705727772,-0.07764732080285794
2627,-0.14309965337334332,-0.21523358459079894,-0.14696847097647026
373071,-0.1674607465197663,-0.2743148438655672,-0.1159684902373446
72240,-0.13788874312775978,-0.26054899905529244,-0.09625605817039318
18328,-0.1812248302720239,-0.20295904738337348,-0.06608105230243279
343364,-0.19404222074321872,-0.2594870196470351,-0.07773492328661244
306626,-0.21592461503688964,-0.2882948055171487,-0.08814255115080338
200752,-0.216848291271443,-0.16474435915854332,-0.22467611434663082
12636,-0.24584543093054495,-0.18001419569395588,-0.24195001594040377
389256,-0.2328254758030454,-0.22647853967168632,-0.1377885935465546
303748,-0.1896781882733395,-0.1472036030129701,-0.06580835351814704
6620,-0.22697811549315966,-0.1933396952464009,-0.08112577567103874
209787,-0.39086987463947487,-0.10552041485331928,-0.11876841572080504
133313,-0.44419093281351973,-0.24119573054325608,-0.1413275264065539
348422,-0.34761003068566765,-0.2712537470527767,-0.19637222945904187
344677,-0.5053877447957481,-0.3438513986765532,-0.1929088262185671
198168,-0.554188343062065,-0.3407274298494664,-0.21911177002082866
28750,-0.5401138387740426,-0.31048092854253406,-0.23959198419656316
116904,-0.5570548019270286,-0.22545939116478242,-0.11280452330286446
272735,-0.5763015122120133,-0.27947537753147966,-0.16663432656838506
