id,sensor1,sensor2,sensor3,sensor4
388937,-2.3789896612633954,-0.338993859917891,-0.24951436163074545,-0.9064626990280675
90665,1.941867054500927,0.6597694675707821,1.0793750166312308,-1.1233804860968273
62420,-0.4612008376753568,0.08083163783293294,0.14077041922892952,1.4049330345941402
20018,-0.5402908177684008,-0.6116152550868701,0.3217328315594081,-0.6774265716648726
57736,0.17789095067434554,0.07330333364864347,0.4908486687896588,0.06965755063550982
197840,0.09191406625428485,3.3574614406585317,-1.0657187558573664,0.2572371304943074
60970,0.34025798751524144,1.1373487444276846,-0.5625985648973452,-0.6526148391695613
75774,0.9759041623233606,-1.023325449522196,0.7103287149512233,0.28080804711326807
104332,0.19393551288959254,1.0763422148822055,-1.9057257506369611,-0.28980063391144695
15738,0.5606548906838942,-0.09867270463876356,1.53492635826445,1.1581511134797589
164714,0.05953259639291029,-0.33288064596374195,-0.819187629444053,-0.8869954595316786
302085,-0.7156200710477917,-1.3280378826542105,0.22929167378979734,-0.2028542426582737
377210,1.950853671790918,-0.11639445307299022,0.8338120126679429,0.277946759815072
336873,-0.20523362783283458,0.1140175366020788,-1.9861304454734785,-0.3834493255563461
59199,0.20345221612060116,0.2644585124690739,0.5532376444908959,0.6740272114507688
13892,0.8662060550672052,0.9575731387748133,-0.27150994016782903,-0.19622993321826648
380329,0.4330724288175553,0.14775080535314036,1.7889532269488726,-0.43780605948648743
373794,0.034761067536250335,-0.02739662400865587,1.2791932324496795,-2.250577616112872
207932,-0.36409528250837087,2.49513635139394,1.1612061263836075,-0.6450818597253812
346165,-1.65753883455463,0.3479563175989098,0.5961927780880091,1.7760101659799878
363772,-0.48487838021936286,-2.102511537635267,0.3604963526216954,0.9300668015190428
349709,0.742118539897997,-0.2748656459511066,-1.0067481470285262,0.025883753469387625
376640,1.8137226157046287,0.6769645809967965,0.629833164357936,-1.1172231511544732
341393,-0.9926800926815748,0.5790145602079484,-0.1808252616955532,-0.5485870719637379
265319,-0.684040073032475,-0.10948618968982035,0.28032521930799886,0.7012220750866509
367059,-0.4307837635557888,-0.3139481556011471,-1.5610663816295882,1.547177681853795
362199,0.738142806643622,0.7688175340013562,0.7946300034277005,-0.8599800625163686
68532,-0.19363122494999335,0.11254098237913379,-0.2360278912212865,-0.301551802102952
272731,0.393600117854593,-1.214930947230739,-1.3785712617742485,0.4401309603189817
76048,0.7470034377401731,0.2130722689138093,-0.11931922523179338,1.7869895692484496
336102,0.16135386053433942,-1.0984855896933448,0.25847659882213636,1.0819077671462476
373861,-0.602103079945006,-1.221394198057942,0.5143369054794988,1.2473764420372586
78375,-1.554073682178003,0.5234355955416976,-0.32131575159094655,1.5636975168210392
64241,-0.18481049186269757,0.4174990863556758,-0.2395566167052178,-0.10859342375438914
84632,0.4368956506972212,0.5841119441622659,-1.353590075134267,-0.7707589708444015
27149,0.12988969353052657,1.2428863431616275,-1.2357432422716152,-0.13692186256494665
70413,0.09232817606436854,-1.0432414571048598,-1.439285425801564,1.1556012029286504
5255,-1.635556414774973,-0.3020520362814629,-0.1990245582806176,-0.3576976111508447
83198,-0.701120558309846,-1.452710417178337,-1.4702821038090406,-1.6941295060087131
176305,2.0644653891489173,1.2096538190800878,-0.09072932755742395,-1.7210198626407271
272404,0.22731817206897137,-0.058287821638314405,-0.4308366789601723,-1.7928247759947782
1587,-0.43385241465486873,0.700005863728863,-1.9686772676583788,-0.41391130089986805
348103,-0.8952786727357374,-0.2090459478378381,-0.2408230732460358,0.1497758422594494
307478,0.18077919114042276,0.15319257299077133,-0.8232174298358025,-1.9633694923597032
17255,-0.4942902792322097,-0.5497077384762661,0.47688886928600327,-0.7260923489824713
36636,1.0717150394913864,1.036622436297554,0.4509436632258973,1.6996056239184318
383040,0.01474869278578017,-2.754062911788632,-0.324852452339703,-0.4639729241227853
71402,-0.1854198650267411,1.000161541527194,-0.3029507109150772,-0.39046209547503374
383390,-0.7909464008058761,-0.7511304306397208,0.7886417171259408,-0.4026000142764743
82971,0.46118351049681555,1.3317318720513498,0.1383699002105688,-0.33090936674235777
8757,-0.5577791597918793,0.2899844215273061,1.0113739124582852,1.365707963364487
133621,-0.5306950002610253,-0.36629041395333956,-0.24245538196217611,1.1696322933240375
345597,-0.5992891632607177,0.6984822941954291,-0.5782791445302682,-0.7314028521058151
61376,0.3064265209865823,-0.35630443588452976,0.5962318309794642,0.7965919565924907
258771,-0.6444311078898521,0.17122398468469513,-0.17516908867366102,1.9048957154410178
121257,1.1430363379978787,-0.8127241105190942,-0.006989804054474199,-0.03182915556149121
364414,-0.4425144181938592,3.058294891557586,0.5106906401285702,0.6381825406205357
272502,0.350368050038921,-0.06092431999048735,2.393154732799015,0.4701065530584904
12166,-2.562335687329362,1.447939232583525,0.31053823768408534,-0.27228217935257953
71321,0.0806065415664948,-1.8293123565361087,-1.394667938900108,0.9240395062353016
352810,1.523091539642285,-0.030620433493955112,-0.10744099073471432,-0.6770610694160756
352804,0.05144196036983073,-1.0160837496585342,0.31004926983020836,-0.8301810027275931
123970,0.5311018988699837,-0.17054910351028066,-1.4359109454926064,-0.521745735638543
2627,1.4875120357819533,-1.5105462974085975,-0.2815106059734192,1.342600820176292
373071,-0.9737148004817856,1.0557067538055267,1.1025629980206417,-0.23064767612893558
72240,0.2625562929203579,-0.4956805892491052,0.13265441122564406,1.0392068428047987
18328,0.1236249188473777,-0.9198376114632487,1.0483641206231213,-0.5490645666012429
343364,-0.2850601911093848,0.45857406072811235,-0.40590051554459355,-0.025001964892948696
306626,1.5617220220403305,-1.0199755253485279,1.8195219496407613,1.1371658207811322
200752,2.9574480365324316,1.8392440050941796,-0.09402709215277,0.6727559265647095
12636,1.464522018609214,-0.5625920782705139,0.7407267600478545,-0.04938488408220635
389256,-0.8173482778418862,0.3619182487741498,0.2377281263144031,0.2111141812762839
303748,-1.4162850623120793,-0.11954599238298619,0.30623195332220404,-0.4781741517853614
6620,0.2201155371936197,0.5501378293813615,1.8581918418338037,-0.35007979248784216
209787,1.0552969833347183,-0.9453906536947495,0.21111229949333216,0.6527986105588767
133313,0.7268211843770486,0.3844848644002727,1.363575300925223,2.0122205862403373
348422,-0.6646367567138586,0.15936626995319553,-1.174784545167923,-0.044081899116164586
344677,-0.3333781962127988,0.34012482514256404,0.868579005549335,0.28152229218956404
198168,0.9470419681433003,0.13633257098119753,0.4171313444116372,1.8026776786513936
28750,0.26783960466566864,1.198266048873061,0.41901302731193857,-0.10605181041122178
116904,0.05157496755191483,-1.8409331858408309,1.390041723195237,-1.8772513219083773
272735,-0.289516866196141,-0.3530008838027356,2.225733543500114,0.21366985824442117
170808,0.41656673570503894,0.6025588693957391,1.4097126506642252,0.556052245990063
167632,-0.23844991346495628,0.09861150949930775,-0.6807815429282357,-0.9170871198703692
364894,-0.5257054885087448,0.8859762931627637,1.392658338237912,-2.4149228499390327
366371,-1.2983572797511402,-0.8755555895986957,-0.22174702906741767,0.09306266191771367
5984,-0.5380931241302433,1.3033704648278144,0.18619971345390335,-1.2223566955524297
316839,-2.3354920556399326,-0.41283532266347667,0.6954108122913782,0.6602607885341613
345389,-0.022319397767623164,0.4960166159517279,-1.5267289490823284,-0.44510166918904864
310767,0.8308899161934612,-0.8288382391079132,1.1171331262643303,2.9888295772091236
7858,0.12795236424076062,-0.5264236600055416,-0.7561341518211117,-0.38667149404561824
177519,-0.8907990824751582,0.6787508147612082,0.08812931873600127,-0.6955012258012192
273532,0.7502313114341558,-0.18521034480728032,-0.5849391612704853,0.1032076654783822
1675,0.1939067684520742,-0.6649130431591426,-0.28231210885521413,-0.5098896068666284
77618,0.9242471871548861,-0.7158823443546405,1.777601306073609,-1.5114971302979898
285740,1.2275153695338392,-2.302765508737078,-0.05450409395698087,-1.6204436759464484
303301,-0.06964812397715134,0.1610539246569212,-0.4078505285301212,-0.9371430828856363
70320,-0.24493925656313256,-1.5227971563362086,-0.2300265561543375,-1.4329846477415729
212293,-0.6243663706335321,-0.5097377677283713,-1.064008852269558,1.4623321073034128
231058,-1.3120888902484464,0.14674790192808201,1.559720440391987,-0.025663420808291898
382393,-0.24033561104425846,-0.3247107228150524,0.4676514685012695,-1.0539387005271905
241806,0.07127632917255604,-0.7956031495589723,0.36641321108878255,-0.1998208921462299
171905,-1.1248309849295892,-0.2863840320502343,0.7870989162848882,-0.7892576948380344
395752,2.6290296994709923,0.1390423537536148,0.375064088093207,-0.7710545181418001
31836,-0.25672749697008335,-0.6507749335948467,-0.6238834156421943,-0.17827616572911698
144303,-1.6148759490634024,1.1120051482679618,0.26940460607986844,1.9823956515127596
379121,-0.5356420532760567,0.13713837820225386,-1.5984991449686463,-0.7263001552191451
25710,0.48233010091830714,-2.8384545200293005,1.1014945648822976,-0.964041105990152
347786,0.39495288352530844,0.0020231786778176167,0.4071285921045081,1.161096187517211
334143,-0.3234789406484081,0.9296166891972171,-2.154889824715259,0.08811538576131314
332744,-0.822702115708896,0.5000194417562609,0.07193867846196264,0.6948398249480428
107762,-2.848343459420272,1.033866743008379,1.3550428393997176,1.0592615067531956
369170,0.810972391267994,-0.05308293144392243,-0.3717983682077468,0.46558805226214317
347896,0.29756751294458406,-0.4140389051943094,0.5491111888108893,1.5641622676209372
189442,-0.025275638871294817,-0.7222327933818143,-0.6064072408210476,0.3062428057732129
201985,1.304086740693262,0.9316424746370789,0.4221298886240379,-1.2784537748239753
