90665,0.114414907,0.01004957,0.043107921,0.222392962
57736,0.13023003,0.067402437,0.066448647,0.141199474
75774,0.147931025,0.044211496,0.076800791,0.076189767
13892,0.152787965,0.107062736,0.174481659,0.291820648
376640,0.145705818,0.020892833,0.073019882,0.266118832
265319,0.125402639,0.132123256,0.073790972,0.106550022
362199,0.124091773,0.028318189,0.042983031,0.224357965
336102,0.144857312,0.117751005,0.116478858,0.060244613
373861,0.129312917,0.122063509,0.070401962,0.039105791
82971,0.117005308,0.073924653,0.090631268,0.283402312
133621,0.146995434,0.233247887,0.157525566,0.10482194
12166,0.121349969,0.180042885,0.026645971,0.237602875
72240,0.126800277,0.12139536,0.129019264,0.089044041
12636,0.138264165,0.030635581,0.077719752,0.110253067
389256,0.135036523,0.127972148,0.06540286,0.158715675
316839,0.126507854,0.155356383,0.025498581,0.066349639
332744,0.113865992,0.161744957,0.084692364,0.14841075
105390,0.134258864,0.152219834,0.191758699,0.165500849
164697,0.147296872,0.226488339,0.206372139,0.187077015
330032,0.144201935,0.078765274,0.063443473,0.118730331
64335,0.119886905,0.067402437,0.039759566,0.182661604
164661,0.144135783,0.14153881,0.202885102,0.188210038
355838,0.130045275,0.100056269,0.21354025,0.128926
81238,0.127549696,0.137909067,0.241476801,0.150252123
14,0.146596495,0.034816652,0.008155625,0.040541895
261363,0.125301376,0.222928035,0.05859648,0.086924398
93071,0.154292367,0.088135438,0.073269974,0.211709797
26859,0.13312485,0.095086305,0.056583559,0.02389507
5289,0.14095085,0.1632006,0.116104628,0.115399841
32610,0.126567907,0.523683863,0.367381011,0.332298575
16510,0.129767211,0.185136188,0.233609652,0.067732764
346368,0.14726436,0.160128467,0.087991039,0.224734704
214966,0.132993855,0.081130401,0.078407891,0.119365169
27736,0.13998092,0.058297652,0.118713529,0.2577008
82120,0.149158989,0.018802476,0.005676898,0.088675444
75600,0.144740092,0.602614016,0.391978384,0.29567364
70796,0.125206986,0.154588995,0.129019264,0.18554527
53079,0.136249458,0.266606576,0.170203035,0.072941443
19946,0.138426446,0.005491814,0.005236918,0.049480166
319178,0.129653609,0.147934589,0.045654856,0.112841729
43391,0.124737346,0.092478443,0.076936586,0.219552866
236212,0.123645318,0.130983346,0.079730775,0.146054754
390860,0.120182915,0.194389508,0.417213748,0.188181622
79958,0.119433777,0.095738265,0.12751568,0.200171348
396768,0.113670518,0.012320929,0.109804246,0.190069706
321584,0.112390378,0.194395844,0.262213628,0.128726231
209060,0.137673579,0.069873838,0.046721734,0.107734044
380606,0.120652645,0.012475808,0.011768428,0.153034968
